subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testSafari,Fish,catfish,clownfish,left,right,catfish__n02517442_850,clown__fish5
testSafari,Trains,bullettrain,subway,left,right,bullet__n02917067_71,subway__n04349306_923
testSafari,Planes,seaplane,stealth,left,right,seaplane__n04160586_21255_obj1,stealth__a13
testSafari,Bird,owl,swan,left,right,owl__n01625562_2266,swan__n01858441_6455
testSafari,Boats,aircraftcarrier,canoe,left,right,carriern02687172_1204,canoe__n02951358_537
testSafari,Planes,airliner,glider,right,left,airliner__a2,glider__n03439814_16594
testSafari,Boats,aircraftcarrier,battleship,right,left,carriern02687172_1204,battle__n02812201_1695
testSafari,Boats,battleship,galleon,right,left,battle__n02812201_1695,galleon__n03411339_6119
testSafari,Trains,commutertrain,trolley,left,right,commuter__n03078802_105,trolley__n04335435_3062
testSafari,Cars,mini,stationwagon,left,right,mini__n03770085_949,wagon__n02814533_211
testSafari,Planes,biplane,glider,left,right,biplane__n02842573_14961_obj1,glider__n03439814_16594
testSafari,Cats,egyptian,siamese,right,left,egyptian__n02124075_10034,siamese__n02123597_4893
testSafari,Fish,clownfish,pufferfish,right,left,clown__fish5,puffer__n02655020_858
testSafari,Bird,cockateel,owl,right,left,cockateel__an01819734_5206,owl__n01625562_2266
testSafari,Fish,angelfish,pufferfish,left,right,angel__n02605936_860,puffer__n02655020_858
testSafari,Fish,flyingfish,pufferfish,left,right,flying__n02550460_5841,puffer__n02655020_858
testSafari,Planes,gyroplane,seaplane,right,left,gyro__n02759387_17666_obj1,seaplane__n04160586_21255_obj1
testSafari,Cars,limousine,racecar,right,left,limo__n03670208_1086,racing__n04037443_232
testSafari,Cars,sportscar,stationwagon,right,left,sports__n04285008_312,wagon__n02814533_211
testSafari,Planes,airliner,stealth,left,right,airliner__a2,stealth__a13
testSafari,Bird,cockateel,vulture,left,right,cockateel__an01819734_5206,vulture__1
testSafari,Planes,fighter,stealth,right,left,fighter__a2,stealth__a13
testSafari,Fish,pufferfish,sturgeon,right,left,puffer__n02655020_858,sturgeon__n02640242_1056
testSafari,Cats,angora,tortishell,left,right,angora__n02123478_10293,tort__n02123242_249
testSafari,Bird,hen,hummingbird,right,left,hen__n01514859_3495,humming__n01833805_13063
testSafari,Cats,abyssinian,sphynx,left,right,abyss__n02124313_569,spyhnx__Canadian-spyhnx-cat-1-
testSafari,Fish,clownfish,sturgeon,left,right,clown__fish5,sturgeon__n02640242_1056
testSafari,Cars,minivan,racecar,left,right,mvan__n03770679_461,racing__n04037443_232
testSafari,Cars,antique,sportscar,left,right,antique__n03777568_242,sports__n04285008_312
testSafari,Cats,persian,sphynx,left,right,persian__n02123394_2456,spyhnx__Canadian-spyhnx-cat-1-
testSafari,Dogs,chihuahua,mastiff,left,right,chihuahua__n02085620_3843_obj1,mastiff__n02108254_1301_obj1
testSafari,Cars,sedan,stationwagon,left,right,sedan__n04166281_739,wagon__n02814533_211
testSafari,Cars,antique,limousine,right,left,antique__n03777568_242,limo__n03670208_1086
testSafari,Fish,goldfish,sturgeon,right,left,gold__n01443537_597,sturgeon__n02640242_1056
testSafari,Fish,catfish,sturgeon,right,left,catfish__n02517442_850,sturgeon__n02640242_1056
testSafari,Cats,angora,egyptian,right,left,angora__n02123478_10293,egyptian__n02124075_10034
testSafari,Cars,mini,racecar,left,right,mini__n03770085_949,racing__n04037443_232
testSafari,Cats,sphynx,tortishell,left,right,spyhnx__Canadian-spyhnx-cat-1-,tort__n02123242_249
testSafari,Dogs,malamute,pug,left,right,malamute__n02110063_210_obj1,pug__n02110958_8627_obj1
testSafari,Trains,bullettrain,tram,right,left,bullet__n02917067_71,tram__n04335435_1207
testSafari,Planes,biplane,fighter,right,left,biplane__n02842573_14961_obj1,fighter__a2
testSafari,Boats,battleship,rowboat,right,left,battle__n02812201_1695,row__r5
testSafari,Bird,hen,owl,right,left,hen__n01514859_3495,owl__n01625562_2266
testSafari,Cars,antique,minivan,left,right,antique__n03777568_242,mvan__n03770679_461
testSafari,Boats,canoe,icebreaker,left,right,canoe__n02951358_537,icebreaker__n03556992_1963
testSafari,Boats,battleship,canoe,right,left,battle__n02812201_1695,canoe__n02951358_537
testSafari,Trains,commutertrain,subway,right,left,commuter__n03078802_105,subway__n04349306_923
testSafari,Bird,hen,vulture,left,right,hen__n01514859_3495,vulture__1
testSafari,Fish,clownfish,needlefish,left,right,clown__fish5,aneed__n02549989_328
testSafari,Cars,mini,minivan,right,left,mini__n03770085_949,mvan__n03770679_461
testSafari,Cats,manx,siamese,left,right,manx__5,siamese__n02123597_4893
testSafari,Fish,flyingfish,goldfish,left,right,flying__n02550460_5841,gold__n01443537_597
testSafari,Planes,fighter,gyroplane,right,left,fighter__a2,gyro__n02759387_17666_obj1
testSafari,Planes,delta,seaplane,right,left,delta__n03174079_4062,seaplane__n04160586_21255_obj1
testSafari,Planes,glider,stealth,left,right,glider__n03439814_16594,stealth__a13
testSafari,Cars,limousine,stationwagon,left,right,limo__n03670208_1086,wagon__n02814533_211
testSafari,Cars,limousine,minivan,left,right,limo__n03670208_1086,mvan__n03770679_461
testSafari,Cars,minivan,sedan,right,left,mvan__n03770679_461,sedan__n04166281_739
testSafari,Bird,ostrich,owl,left,right,ost__7,owl__n01625562_2266
