subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testSUbjReal,Dogs,komondor,schipperke,left,right,komondor__n02105505_4115_obj1,schipperke__n02104365_6732_obj1
testSUbjReal,Trains,bullettrain,tram,right,left,bullet__n02917067_663,tram__n04335435_347
testSUbjReal,Fish,flyingfish,sturgeon,left,right,flying__2,sturgeon__2
testSUbjReal,Fish,angelfish,clownfish,left,right,angel__n02605936_196,clown__fish11
testSUbjReal,Boats,aircraftcarrier,cruiseliner,left,right,carriern02687172_811,cruise__n2
testSUbjReal,Planes,biplane,fighter,left,right,biplane__n02842573_702_obj1,fighter__n03335030_2892_obj1
testSUbjReal,Trains,monorail,subway,right,left,mono__monorail5,subway__n04349306_473
testSUbjReal,Trains,commutertrain,inclinerailway,left,right,commuter__n03078802_573,incline__p506900-Chattanooga-inclineRailway_car
testSUbjReal,Boats,canoe,cruiseliner,left,right,canoe__n02951358_1212,cruise__n2
testSUbjReal,Bird,cockateel,vulture,left,right,cockateel__6n01819734_2414,vulture__n01616318_2262
testSUbjReal,Planes,delta,gyroplane,right,left,delta__n03174079_9078,gyro__n02759387_17277_obj1
testSUbjReal,Cats,angora,persian,right,left,angora__n02123478_7736,persian__n02123394_2429
testSUbjReal,Cars,mini,sedan,right,left,mini__n03770085_951,sedan__n04166281_784
testSUbjReal,Cars,racecar,sportscar,left,right,racing__n04037443_233,sports__n04285008_392
testSUbjReal,Dogs,komondor,schnauzer,right,left,komondor__n02105505_4115_obj1,schnauzer__n02096756_11067_obj1
testSUbjReal,Planes,airliner,seaplane,right,left,airliner__n02690373_6285_obj1,seaplane__n04160586_16578_obj1
testSUbjReal,Planes,delta,seaplane,left,right,delta__n03174079_9078,seaplane__n04160586_16578_obj1
testSUbjReal,Trains,freighttrain,inclinerailway,left,right,freight__n03394480_697,incline__p506900-Chattanooga-inclineRailway_car
testSUbjReal,Boats,battleship,galleon,left,right,battle__n02812201_1111,galleon__n03411339_5514
testSUbjReal,Dogs,pug,schnauzer,left,right,pug__n02110958_14996_obj1,schnauzer__n02096756_11067_obj1
testSUbjReal,Cats,abyssinian,egyptian,right,left,abyss__n02124313_105,egyptian__n02124075_8383
testSUbjReal,Bird,hen,swan,left,right,hen__n01514859_3061,swan__6
testSUbjReal,Planes,delta,stealth,right,left,delta__n03174079_9078,stealth__n04308084_2038_obj1
testSUbjReal,Dogs,schnauzer,welsh,right,left,schnauzer__n02096756_11067_obj1,welsh__n02112826_3665_obj1
testSUbjReal,Cats,egyptian,siamese,left,right,egyptian__n02124075_8383,siamese__n02123597_4586
testSUbjReal,Fish,goldfish,sturgeon,left,right,gold__2,sturgeon__2
testSUbjReal,Cars,minivan,sportscar,right,left,mvan__n03770679_505,sports__n04285008_392
testSUbjReal,Bird,hen,vulture,right,left,hen__n01514859_3061,vulture__n01616318_2262
testSUbjReal,Boats,battleship,icebreaker,right,left,battle__n02812201_1111,icebreaker__i2
testSUbjReal,Fish,clownfish,sturgeon,right,left,clown__fish11,sturgeon__2
testSUbjReal,Cars,antique,sportscar,right,left,antique__n03777568_308,sports__n04285008_392
testSUbjReal,Fish,angelfish,catfish,right,left,angel__n02605936_196,catfish__5
testSUbjReal,Dogs,malamute,schnauzer,left,right,malamute__n02110063_14895_obj1,schnauzer__n02096756_11067_obj1
testSUbjReal,Cars,minivan,racecar,left,right,mvan__n03770679_505,racing__n04037443_233
testSUbjReal,Trains,bullettrain,freighttrain,right,left,bullet__n02917067_663,freight__n03394480_697
testSUbjReal,Boats,battleship,canoe,left,right,battle__n02812201_1111,canoe__n02951358_1212
testSUbjReal,Fish,angelfish,flyingfish,left,right,angel__n02605936_196,flying__2
testSUbjReal,Dogs,komondor,mastiff,right,left,komondor__n02105505_4115_obj1,mastiff__n02108254_10209_obj1
