subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testSafari2,Dogs,malamute,schipperke,left,right,malamute__n02110063_1034_obj1,schipperke__n02104365_10606_obj1
testSafari2,Cats,manx,siamese,right,left,manx__8,siamese__4
testSafari2,Bird,ostrich,owl,right,left,ost__9,owl__n01625562_3242
testSafari2,Cars,antique,racecar,right,left,antique__n03777568_465,racing__n04037443_297
testSafari2,Dogs,mastiff,pug,right,left,mastiff__n02108254_6555_obj1,pug__n02110958_353_obj1
testSafari2,Trains,bullettrain,commutertrain,left,right,bullet__n02917067_281,commuter__n03078802_288
testSafari2,Planes,delta,gyroplane,left,right,delta__n03174079_5058,gyro__n02759387_5379_obj1
testSafari2,Cars,mini,sportscar,right,left,minin03770085_184,sports__n04285008_573
testSafari2,Cars,mini,sedan,left,right,minin03770085_184,sedan__n04166281_73
testSafari2,Fish,angelfish,pufferfish,right,left,angel__2,puffer__2
testSafari2,Bird,hummingbird,ostrich,right,left,humming__n01833805_2891,ost__9
testSafari2,Boats,battleship,icebreaker,left,right,battle__n02812201_45,icebreaker__n03556992_2173
testSafari2,Cats,manx,tortishell,right,left,manx__8,tort__n02123242_14533
testSafari2,Dogs,schnauzer,welsh,left,right,schnauzer__n02096756_6747_obj1,welsh__n02112826_9485_obj1
testSafari2,Bird,ostrich,swan,left,right,ost__9,swan__n01858441_4857
testSafari2,Planes,fighter,seaplane,right,left,fighter__n03335030_6806_obj1,seaplane__n04160586_22_obj1
testSafari2,Cars,antique,limousine,right,left,antique__n03777568_465,limo__n03670208_78
testSafari2,Cats,egyptian,siamese,right,left,egyptian__6,siamese__4
testSafari2,Boats,aircraftcarrier,rowboat,left,right,carriern02687172_1350,row__r7
testSafari2,Boats,aircraftcarrier,cruiseliner,left,right,carriern02687172_1350,cruise__n4
testSafari2,Boats,galleon,rowboat,left,right,galleon__n03411339_6291,row__r7
testSafari2,Fish,clownfish,flyingfish,right,left,clown__fish8,flying__6
testSafari2,Cars,limousine,mini,left,right,limo__n03670208_78,minin03770085_184
testSafari2,Cars,racecar,stationwagon,left,right,racing__n04037443_297,wagon__n02814533_330
testSafari2,Cars,mini,stationwagon,left,right,minin03770085_184,wagon__n02814533_330
testSafari2,Cats,angora,sphynx,right,left,angora__4,spyhnx__-kitten-hungry
testSafari2,Trains,monorail,tram,left,right,mono__m4,tram__n04335435_1691
testSafari2,Planes,airliner,glider,right,left,airliner__a6,glider__n03439814_18055
testSafari2,Fish,flyingfish,needlefish,left,right,flying__6,aneed__7
testSafari2,Trains,freighttrain,tram,right,left,freight__n03394480_2710,tram__n04335435_1691
testSafari2,Trains,commutertrain,inclinerailway,left,right,commuter__n03078802_288,incline__i15
testSafari2,Planes,gyroplane,stealth,right,left,gyro__n02759387_5379_obj1,stealth__a16
testSafari2,Boats,aircraftcarrier,battleship,left,right,carriern02687172_1350,battle__n02812201_45
testSafari2,Trains,monorail,trolley,right,left,mono__m4,trolley__n04469813_3827
testSafari2,Trains,freighttrain,inclinerailway,right,left,freight__n03394480_2710,incline__i15
testSafari2,Fish,catfish,sturgeon,left,right,catfish__6,sturgeon__3
testSafari2,Planes,airliner,seaplane,right,left,airliner__a6,seaplane__n04160586_22_obj1
testSafari2,Planes,delta,stealth,right,left,delta__n03174079_5058,stealth__a16
testSafari2,Planes,airliner,delta,right,left,airliner__a6,delta__n03174079_5058
testSafari2,Boats,canoe,icebreaker,left,right,canoe__n02951358_2402,icebreaker__n03556992_2173
testSafari2,Boats,battleship,rowboat,right,left,battle__n02812201_45,row__r7
testSafari2,Trains,bullettrain,freighttrain,right,left,bullet__n02917067_281,freight__n03394480_2710
testSafari2,Cats,siamese,tortishell,left,right,siamese__4,tort__n02123242_14533
testSafari2,Bird,hen,vulture,right,left,hen__n01514859_2221,vulture__n01616318_3641
testSafari2,Boats,battleship,sailboat,right,left,battle__n02812201_45,sail__s12
testSafari2,Cars,minivan,racecar,left,right,mvan__n03770679_59,racing__n04037443_297
testSafari2,Fish,goldfish,pufferfish,left,right,gold__3,puffer__2
testSafari2,Dogs,chihuahua,mastiff,right,left,chihuahua__n02085620_3942_obj1,mastiff__n02108254_6555_obj1
testSafari2,Boats,cruiseliner,sailboat,left,right,cruise__n4,sail__s12
testSafari2,Cats,manx,persian,left,right,manx__8,persian__n02123394_4682
testSafari2,Bird,hen,ostrich,left,right,hen__n01514859_2221,ost__9
testSafari2,Dogs,malamute,pug,right,left,malamute__n02110063_1034_obj1,pug__n02110958_353_obj1
testSafari2,Bird,hawk,vulture,right,left,hawk__6,vulture__n01616318_3641
testSafari2,Boats,aircraftcarrier,icebreaker,right,left,carriern02687172_1350,icebreaker__n03556992_2173
testSafari2,Bird,swan,vulture,left,right,swan__n01858441_4857,vulture__n01616318_3641
testSafari2,Planes,biplane,delta,right,left,biplane__n02842573_4750_obj1,delta__n03174079_5058
testSafari2,Cars,mini,minivan,left,right,minin03770085_184,mvan__n03770679_59
testSafari2,Bird,hawk,swan,right,left,hawk__6,swan__n01858441_4857
testSafari2,Cats,egyptian,persian,left,right,egyptian__6,persian__n02123394_4682
testSafari2,Cars,antique,mini,left,right,antique__n03777568_465,minin03770085_184
testSafari2,Trains,bullettrain,trolley,right,left,bullet__n02917067_281,trolley__n04469813_3827
testSafari2,Trains,freighttrain,subway,left,right,freight__n03394480_2710,subway__n04349306_1551
testSafari2,Dogs,malamute,schnauzer,right,left,malamute__n02110063_1034_obj1,schnauzer__n02096756_6747_obj1
testSafari2,Boats,aircraftcarrier,canoe,right,left,carriern02687172_1350,canoe__n02951358_2402
testSafari2,Fish,clownfish,sturgeon,left,right,clown__fish8,sturgeon__3
testSafari2,Cats,sphynx,tortishell,right,left,spyhnx__-kitten-hungry,tort__n02123242_14533
testSafari2,Trains,bullettrain,subway,right,left,bullet__n02917067_281,subway__n04349306_1551
testSafari2,Dogs,komondor,schnauzer,left,right,komondor__n02105505_2992_obj1,schnauzer__n02096756_6747_obj1
testSafari2,Cats,angora,egyptian,right,left,angora__4,egyptian__6
testSafari2,Cats,abyssinian,manx,left,right,abyss__4,manx__8
testSafari2,Dogs,komondor,pug,right,left,komondor__n02105505_2992_obj1,pug__n02110958_353_obj1
testSafari2,Bird,owl,swan,right,left,owl__n01625562_3242,swan__n01858441_4857
testSafari2,Cats,egyptian,sphynx,left,right,egyptian__6,spyhnx__-kitten-hungry
testSafari2,Dogs,komondor,schipperke,right,left,komondor__n02105505_2992_obj1,schipperke__n02104365_10606_obj1
testSafari2,Bird,owl,vulture,right,left,owl__n01625562_3242,vulture__n01616318_3641
testSafari2,Planes,airliner,biplane,left,right,airliner__a6,biplane__n02842573_4750_obj1
testSafari2,Fish,clownfish,needlefish,left,right,clown__fish8,aneed__7
testSafari2,Boats,cruiseliner,rowboat,right,left,cruise__n4,row__r7
testSafari2,Cats,manx,sphynx,left,right,manx__8,spyhnx__-kitten-hungry
testSafari2,Trains,inclinerailway,subway,left,right,incline__i15,subway__n04349306_1551
testSafari2,Cars,limousine,sportscar,right,left,limo__n03670208_78,sports__n04285008_573
testSafari2,Trains,commutertrain,monorail,right,left,commuter__n03078802_288,mono__m4
testSafari2,Cars,minivan,sedan,right,left,mvan__n03770679_59,sedan__n04166281_73
testSafari2,Cats,siamese,sphynx,right,left,siamese__4,spyhnx__-kitten-hungry
testSafari2,Trains,inclinerailway,tram,right,left,incline__i15,tram__n04335435_1691
testSafari2,Cats,angora,tortishell,right,left,angora__4,tort__n02123242_14533
testSafari2,Cars,antique,sedan,left,right,antique__n03777568_465,sedan__n04166281_73
testSafari2,Bird,hen,owl,right,left,hen__n01514859_2221,owl__n01625562_3242
testSafari2,Bird,hen,swan,left,right,hen__n01514859_2221,swan__n01858441_4857
testSafari2,Cats,angora,siamese,left,right,angora__4,siamese__4
testSafari2,Boats,battleship,galleon,right,left,battle__n02812201_45,galleon__n03411339_6291
testSafari2,Trains,freighttrain,monorail,right,left,freight__n03394480_2710,mono__m4
testSafari2,Planes,gyroplane,seaplane,left,right,gyro__n02759387_5379_obj1,seaplane__n04160586_22_obj1
testSafari2,Bird,cockateel,owl,left,right,cockateel__n01819734_13066,owl__n01625562_3242
testSafari2,Cats,abyssinian,persian,right,left,abyss__4,persian__n02123394_4682
testSafari2,Planes,glider,stealth,right,left,glider__n03439814_18055,stealth__a16
testSafari2,Planes,biplane,stealth,left,right,biplane__n02842573_4750_obj1,stealth__a16
testSafari2,Fish,angelfish,clownfish,left,right,angel__2,clown__fish8
testSafari2,Planes,seaplane,stealth,left,right,seaplane__n04160586_22_obj1,stealth__a16
testSafari2,Trains,subway,trolley,left,right,subway__n04349306_1551,trolley__n04469813_3827
testSafari2,Fish,goldfish,needlefish,right,left,gold__3,aneed__7
testSafari2,Cars,limousine,minivan,left,right,limo__n03670208_78,mvan__n03770679_59
testSafari2,Trains,tram,trolley,right,left,tram__n04335435_1691,trolley__n04469813_3827
testSafari2,Fish,angelfish,flyingfish,left,right,angel__2,flying__6
testSafari2,Bird,hummingbird,owl,left,right,humming__n01833805_2891,owl__n01625562_3242
testSafari2,Cats,persian,siamese,left,right,persian__n02123394_4682,siamese__4
testSafari2,Bird,cockateel,swan,right,left,cockateel__n01819734_13066,swan__n01858441_4857
testSafari2,Trains,commutertrain,subway,left,right,commuter__n03078802_288,subway__n04349306_1551
testSafari2,Cars,antique,sportscar,right,left,antique__n03777568_465,sports__n04285008_573
testSafari2,Fish,pufferfish,sturgeon,left,right,puffer__2,sturgeon__3
testSafari2,Planes,fighter,stealth,left,right,fighter__n03335030_6806_obj1,stealth__a16
testSafari2,Fish,catfish,flyingfish,right,left,catfish__6,flying__6
testSafari2,Dogs,chihuahua,schipperke,left,right,chihuahua__n02085620_3942_obj1,schipperke__n02104365_10606_obj1
testSafari2,Fish,goldfish,sturgeon,right,left,gold__3,sturgeon__3
testSafari2,Fish,angelfish,goldfish,right,left,angel__2,gold__3
testSafari2,Planes,glider,gyroplane,left,right,glider__n03439814_18055,gyro__n02759387_5379_obj1
testSafari2,Dogs,chihuahua,pug,left,right,chihuahua__n02085620_3942_obj1,pug__n02110958_353_obj1
testSafari2,Planes,airliner,stealth,left,right,airliner__a6,stealth__a16
testSafari2,Bird,hummingbird,vulture,left,right,humming__n01833805_2891,vulture__n01616318_3641
testSafari2,Bird,hen,hummingbird,left,right,hen__n01514859_2221,humming__n01833805_2891
testSafari2,Dogs,chihuahua,komondor,right,left,chihuahua__n02085620_3942_obj1,komondor__n02105505_2992_obj1
testSafari2,Cars,racecar,sedan,left,right,racing__n04037443_297,sedan__n04166281_73
testSafari2,Planes,airliner,fighter,left,right,airliner__a6,fighter__n03335030_6806_obj1
testSafari2,Bird,cockateel,hen,right,left,cockateel__n01819734_13066,hen__n01514859_2221
testSafari2,Fish,flyingfish,goldfish,right,left,flying__6,gold__3
testSafari2,Cats,angora,persian,left,right,angora__4,persian__n02123394_4682
testSafari2,Trains,monorail,subway,right,left,mono__m4,subway__n04349306_1551
testSafari2,Cars,limousine,stationwagon,right,left,limo__n03670208_78,wagon__n02814533_330
testSafari2,Boats,icebreaker,sailboat,right,left,icebreaker__n03556992_2173,sail__s12
testSafari2,Fish,catfish,goldfish,left,right,catfish__6,gold__3
testSafari2,Trains,commutertrain,trolley,left,right,commuter__n03078802_288,trolley__n04469813_3827
testSafari2,Fish,clownfish,goldfish,right,left,clown__fish8,gold__3
testSafari2,Fish,catfish,pufferfish,left,right,catfish__6,puffer__2
testSafari2,Dogs,pug,welsh,right,left,pug__n02110958_353_obj1,welsh__n02112826_9485_obj1
testSafari2,Boats,rowboat,sailboat,left,right,row__r7,sail__s12
testSafari2,Bird,cockateel,ostrich,right,left,cockateel__n01819734_13066,ost__9
testSafari2,Boats,cruiseliner,icebreaker,right,left,cruise__n4,icebreaker__n03556992_2173
testSafari2,Planes,delta,fighter,right,left,delta__n03174079_5058,fighter__n03335030_6806_obj1
testSafari2,Boats,battleship,canoe,right,left,battle__n02812201_45,canoe__n02951358_2402
testSafari2,Trains,bullettrain,monorail,left,right,bullet__n02917067_281,mono__m4
testSafari2,Bird,ostrich,vulture,left,right,ost__9,vulture__n01616318_3641
testSafari2,Bird,cockateel,vulture,right,left,cockateel__n01819734_13066,vulture__n01616318_3641
testSafari2,Boats,icebreaker,rowboat,right,left,icebreaker__n03556992_2173,row__r7
testSafari2,Planes,biplane,glider,left,right,biplane__n02842573_4750_obj1,glider__n03439814_18055
testSafari2,Cats,abyssinian,sphynx,left,right,abyss__4,spyhnx__-kitten-hungry
testSafari2,Trains,bullettrain,inclinerailway,right,left,bullet__n02917067_281,incline__i15
testSafari2,Cats,angora,manx,right,left,angora__4,manx__8
testSafari2,Cats,egyptian,manx,left,right,egyptian__6,manx__8
testSafari2,Bird,hummingbird,swan,right,left,humming__n01833805_2891,swan__n01858441_4857
testSafari2,Cats,persian,tortishell,left,right,persian__n02123394_4682,tort__n02123242_14533
testSafari2,Planes,fighter,gyroplane,right,left,fighter__n03335030_6806_obj1,gyro__n02759387_5379_obj1
testSafari2,Cats,persian,sphynx,right,left,persian__n02123394_4682,spyhnx__-kitten-hungry
testSafari2,Dogs,mastiff,schnauzer,right,left,mastiff__n02108254_6555_obj1,schnauzer__n02096756_6747_obj1
testSafari2,Cars,limousine,racecar,right,left,limo__n03670208_78,racing__n04037443_297
testSafari2,Trains,commutertrain,freighttrain,left,right,commuter__n03078802_288,freight__n03394480_2710
testSafari2,Boats,aircraftcarrier,sailboat,left,right,carriern02687172_1350,sail__s12
testSafari2,Trains,inclinerailway,trolley,left,right,incline__i15,trolley__n04469813_3827
testSafari2,Planes,delta,seaplane,left,right,delta__n03174079_5058,seaplane__n04160586_22_obj1
testSafari2,Cars,minivan,stationwagon,right,left,mvan__n03770679_59,wagon__n02814533_330
testSafari2,Fish,angelfish,catfish,right,left,angel__2,catfish__6
testSafari2,Dogs,schipperke,welsh,right,left,schipperke__n02104365_10606_obj1,welsh__n02112826_9485_obj1
testSafari2,Boats,canoe,galleon,right,left,canoe__n02951358_2402,galleon__n03411339_6291
testSafari2,Cars,antique,minivan,left,right,antique__n03777568_465,mvan__n03770679_59
testSafari2,Cars,sedan,stationwagon,right,left,sedan__n04166281_73,wagon__n02814533_330
testSafari2,Dogs,pug,schipperke,left,right,pug__n02110958_353_obj1,schipperke__n02104365_10606_obj1
testSafari2,Dogs,chihuahua,schnauzer,right,left,chihuahua__n02085620_3942_obj1,schnauzer__n02096756_6747_obj1
testSafari2,Bird,hawk,ostrich,right,left,hawk__6,ost__9
testSafari2,Cats,abyssinian,angora,left,right,abyss__4,angora__4
testSafari2,Boats,aircraftcarrier,galleon,right,left,carriern02687172_1350,galleon__n03411339_6291
testSafari2,Boats,canoe,rowboat,right,left,canoe__n02951358_2402,row__r7
testSafari2,Fish,needlefish,pufferfish,left,right,aneed__7,puffer__2
testSafari2,Trains,bullettrain,tram,left,right,bullet__n02917067_281,tram__n04335435_1691
testSafari2,Cats,egyptian,tortishell,right,left,egyptian__6,tort__n02123242_14533
testSafari2,Planes,glider,seaplane,right,left,glider__n03439814_18055,seaplane__n04160586_22_obj1
testSafari2,Dogs,schipperke,schnauzer,left,right,schipperke__n02104365_10606_obj1,schnauzer__n02096756_6747_obj1
testSafari2,Cars,limousine,sedan,left,right,limo__n03670208_78,sedan__n04166281_73
testSafari2,Boats,canoe,sailboat,left,right,canoe__n02951358_2402,sail__s12
testSafari2,Fish,needlefish,sturgeon,right,left,aneed__7,sturgeon__3
testSafari2,Dogs,chihuahua,welsh,right,left,chihuahua__n02085620_3942_obj1,welsh__n02112826_9485_obj1
testSafari2,Bird,cockateel,hummingbird,left,right,cockateel__n01819734_13066,humming__n01833805_2891
testSafari2,Cats,abyssinian,tortishell,left,right,abyss__4,tort__n02123242_14533
testSafari2,Bird,cockateel,hawk,left,right,cockateel__n01819734_13066,hawk__6
testSafari2,Boats,galleon,icebreaker,right,left,galleon__n03411339_6291,icebreaker__n03556992_2173
testSafari2,Cars,racecar,sportscar,right,left,racing__n04037443_297,sports__n04285008_573
testSafari2,Boats,canoe,cruiseliner,left,right,canoe__n02951358_2402,cruise__n4
testSafari2,Fish,clownfish,pufferfish,right,left,clown__fish8,puffer__2
testSafari2,Fish,flyingfish,sturgeon,right,left,flying__6,sturgeon__3
testSafari2,Cars,mini,racecar,right,left,minin03770085_184,racing__n04037443_297
testSafari2,Fish,catfish,needlefish,right,left,catfish__6,aneed__7
testSafari2,Boats,galleon,sailboat,left,right,galleon__n03411339_6291,sail__s12
testSafari2,Planes,biplane,seaplane,right,left,biplane__n02842573_4750_obj1,seaplane__n04160586_22_obj1
testSafari2,Bird,hawk,owl,left,right,hawk__6,owl__n01625562_3242
testSafari2,Trains,subway,tram,left,right,subway__n04349306_1551,tram__n04335435_1691
testSafari2,Bird,hawk,hummingbird,left,right,hawk__6,humming__n01833805_2891
testSafari2,Boats,battleship,cruiseliner,left,right,battle__n02812201_45,cruise__n4
testSafari2,Cats,abyssinian,egyptian,right,left,abyss__4,egyptian__6
testSafari2,Dogs,komondor,mastiff,left,right,komondor__n02105505_2992_obj1,mastiff__n02108254_6555_obj1
testSafari2,Dogs,komondor,welsh,left,right,komondor__n02105505_2992_obj1,welsh__n02112826_9485_obj1
testSafari2,Cars,antique,stationwagon,right,left,antique__n03777568_465,wagon__n02814533_330
testSafari2,Cats,abyssinian,siamese,right,left,abyss__4,siamese__4
testSafari2,Dogs,chihuahua,malamute,left,right,chihuahua__n02085620_3942_obj1,malamute__n02110063_1034_obj1
