subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
subjCodes,Cats,angora,tortishell,right,left,angora__n02123478_5473,tort__n02123242_3408
subjCodes,Bird,hawk,swan,right,left,hawk__n01605630_974,swan__n01858441_679
subjCodes,Dogs,malamute,mastiff,left,right,malamute__n02110063_7911_obj1,mastiff__n02108254_10994_obj1
subjCodes,Cars,antique,racecar,left,right,antique__n03777568_244,racing__n04037443_63
subjCodes,Planes,airliner,stealth,right,left,airliner__a2,stealth__a13
subjCodes,Cats,manx,siamese,right,left,manx__2,siamese__n02123597_1516
subjCodes,Cars,minivan,racecar,right,left,mvan__n03770679_360,racing__n04037443_63
subjCodes,Dogs,chihuahua,pug,right,left,chihuahua__n02085620_1558_obj1,pug__n02110958_589_obj1
subjCodes,Boats,canoe,icebreaker,right,left,canoe__c2,icebreaker__i3
subjCodes,Dogs,mastiff,schnauzer,left,right,mastiff__n02108254_10994_obj1,schnauzer__n02096756_11739_obj1
subjCodes,Fish,angelfish,sturgeon,left,right,angel__n02605936_856,sturgeon__n02640242_999
subjCodes,Trains,commutertrain,trolley,left,right,commuter__n03078802_105,trolley__n04335435_3062
subjCodes,Planes,airliner,glider,right,left,airliner__a2,glider__n03439814_16594
subjCodes,Cats,manx,sphynx,right,left,manx__2,spyhnx__6
subjCodes,Bird,owl,vulture,left,right,owl__n01625562_3276,vulture__n01616318_5256
subjCodes,Planes,airliner,biplane,left,right,airliner__a2,biplane__n02842573_14961_obj1
subjCodes,Boats,aircraftcarrier,icebreaker,left,right,carriern02687172_1414,icebreaker__i3
subjCodes,Fish,clownfish,goldfish,left,right,clown__fish3,gold__n01443537_522
subjCodes,Cats,persian,tortishell,left,right,persian__n02123394_2124,tort__n02123242_3408
subjCodes,Bird,owl,swan,left,right,owl__n01625562_3276,swan__n01858441_679
subjCodes,Trains,freighttrain,trolley,right,left,freight__n03394480_943,trolley__n04335435_3062
subjCodes,Cars,antique,limousine,right,left,antique__n03777568_244,limo__n03670208_745
subjCodes,Fish,needlefish,sturgeon,left,right,aneed__n02549989_1641,sturgeon__n02640242_999
subjCodes,Boats,cruiseliner,icebreaker,right,left,cruise__n9,icebreaker__i3
subjCodes,Trains,commutertrain,monorail,left,right,commuter__n03078802_105,mono__las-vegas-monorail5
subjCodes,Bird,hen,ostrich,right,left,hen__n01514859_3197,ost__n01518878_1963
subjCodes,Bird,cockateel,hawk,right,left,cockateel__n01819734_14496,hawk__n01605630_974
subjCodes,Trains,inclinerailway,trolley,left,right,incline__Chattanooga-incline__-Railway-630x420,trolley__n04335435_3062
subjCodes,Cars,sportscar,stationwagon,right,left,sports__n04285008_39,wagon__n02814533_80
subjCodes,Planes,glider,stealth,left,right,glider__n03439814_16594,stealth__a13
subjCodes,Trains,bullettrain,freighttrain,right,left,bullet__n02917067_71,freight__n03394480_943
subjCodes,Cars,antique,sportscar,left,right,antique__n03777568_244,sports__n04285008_39
subjCodes,Trains,inclinerailway,subway,left,right,incline__Chattanooga-incline__-Railway-630x420,subway__n04349306_923
subjCodes,Planes,delta,gyroplane,left,right,delta__n03174079_4062,gyro__n02759387_17666_obj1
subjCodes,Cats,siamese,tortishell,left,right,siamese__n02123597_1516,tort__n02123242_3408
subjCodes,Dogs,mastiff,pug,left,right,mastiff__n02108254_10994_obj1,pug__n02110958_589_obj1
subjCodes,Fish,catfish,needlefish,left,right,catfish__n02517442_214,aneed__n02549989_1641
subjCodes,Fish,goldfish,sturgeon,right,left,gold__n01443537_522,sturgeon__n02640242_999
subjCodes,Cars,limousine,stationwagon,right,left,limo__n03670208_745,wagon__n02814533_80
subjCodes,Boats,battleship,rowboat,left,right,battle__b2,row__n03199901_9609
subjCodes,Planes,fighter,glider,left,right,fighter__a2,glider__n03439814_16594
subjCodes,Dogs,komondor,pug,right,left,komondor__n02105505_1090_obj1,pug__n02110958_589_obj1
subjCodes,Boats,icebreaker,sailboat,left,right,icebreaker__i3,sail__n04128499_504
subjCodes,Trains,bullettrain,trolley,left,right,bullet__n02917067_71,trolley__n04335435_3062
subjCodes,Boats,cruiseliner,rowboat,right,left,cruise__n9,row__n03199901_9609
subjCodes,Fish,pufferfish,sturgeon,right,left,puffer__n02655020_696,sturgeon__n02640242_999
subjCodes,Bird,hawk,owl,left,right,hawk__n01605630_974,owl__n01625562_3276
subjCodes,Dogs,chihuahua,schnauzer,left,right,chihuahua__n02085620_1558_obj1,schnauzer__n02096756_11739_obj1
subjCodes,Boats,canoe,galleon,left,right,canoe__c2,galleon__g3
subjCodes,Trains,freighttrain,subway,right,left,freight__n03394480_943,subway__n04349306_923
subjCodes,Fish,clownfish,needlefish,right,left,clown__fish3,aneed__n02549989_1641
subjCodes,Cats,egyptian,siamese,left,right,egyptian__n02124075_5067,siamese__n02123597_1516
subjCodes,Cars,mini,sedan,right,left,mini__n03770085_530,sedan__n04166281_374
subjCodes,Dogs,mastiff,schipperke,right,left,mastiff__n02108254_10994_obj1,schipperke__n02104365_5740_obj1
subjCodes,Bird,hen,swan,left,right,hen__n01514859_3197,swan__n01858441_679
