subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testDemog4,Trains,bullettrain,inclinerailway,right,left,bullet__n02917067_314,incline__INCLINE1
testDemog4,Cars,sportscar,stationwagon,right,left,sports__n04285008_392,wagon__n02814533_248
testDemog4,Cats,egyptian,tortishell,right,left,egyptian__n02124075_1121,tort__tshell2
testDemog4,Boats,canoe,cruiseliner,left,right,canoe__c1,cruise__n7
testDemog4,Cars,limousine,sportscar,left,right,limo__n03670208_21,sports__n04285008_392
testDemog4,Cats,persian,tortishell,left,right,persian__n02123394_8860,tort__tshell2
testDemog4,Cars,antique,limousine,right,left,antique__n03777568_308,limo__n03670208_21
testDemog4,Trains,bullettrain,trolley,left,right,bullet__n02917067_314,trolley__n04469813_1062
testDemog4,Cats,abyssinian,sphynx,left,right,abyss__n02124313_909,spyhnx__troy-snow-blue-spyhnx-300
testDemog4,Trains,commutertrain,monorail,left,right,commuter__n03078802_388,mono__monorail-red
testDemog4,Dogs,chihuahua,komondor,left,right,chihuahua__n02085620_3928_obj1,komondor__n02105505_2548_obj1
testDemog4,Trains,commutertrain,freighttrain,right,left,commuter__n03078802_388,freight__n03394480_104
testDemog4,Bird,hummingbird,vulture,right,left,humming__n01833805_4222,vulture__n01616318_8672
testDemog4,Boats,canoe,sailboat,left,right,canoe__c1,sail__n04128499_2119
testDemog4,Bird,hawk,owl,right,left,hawk__n01605630_1673,owl__n01625562_3461
testDemog4,Trains,bullettrain,subway,right,left,bullet__n02917067_314,subway__n04349306_532
testDemog4,Cats,abyssinian,egyptian,left,right,abyss__n02124313_909,egyptian__n02124075_1121
testDemog4,Boats,galleon,sailboat,left,right,galleon__g1,sail__n04128499_2119
testDemog4,Fish,angelfish,catfish,right,left,angel__n02605936_196,catfish__5
testDemog4,Planes,biplane,delta,right,left,biplane__n02842573_4750_obj1,delta__n03174079_5058
testDemog4,Planes,fighter,seaplane,right,left,fighter__n03335030_6806_obj1,seaplane__n04160586_22_obj1
testDemog4,Trains,inclinerailway,tram,left,right,incline__INCLINE1,tram__n04335435_209
testDemog4,Cars,antique,racecar,right,left,antique__n03777568_308,racing__n04037443_233
testDemog4,Dogs,malamute,pug,left,right,malamute__n02110063_938_obj1,pug__n02110958_8979_obj1
testDemog4,Planes,gyroplane,stealth,right,left,gyro__n02759387_5379_obj1,stealth__a16
testDemog4,Planes,fighter,gyroplane,left,right,fighter__n03335030_6806_obj1,gyro__n02759387_5379_obj1
testDemog4,Cats,persian,sphynx,left,right,persian__n02123394_8860,spyhnx__troy-snow-blue-spyhnx-300
testDemog4,Fish,clownfish,needlefish,left,right,clown__fish11,aneed__6
testDemog4,Boats,galleon,icebreaker,left,right,galleon__g1,icebreaker__i1
testDemog4,Cars,racecar,stationwagon,left,right,racing__n04037443_233,wagon__n02814533_248
testDemog4,Cats,abyssinian,angora,right,left,abyss__n02124313_909,angora__n02123478_3147
testDemog4,Bird,ostrich,vulture,right,left,ost__n01518878_3995,vulture__n01616318_8672
testDemog4,Dogs,chihuahua,mastiff,left,right,chihuahua__n02085620_3928_obj1,mastiff__n02108254_3802_obj1
testDemog4,Trains,inclinerailway,trolley,right,left,incline__INCLINE1,trolley__n04469813_1062
testDemog4,Bird,ostrich,swan,right,left,ost__n01518878_3995,swan__n01858441_6813
testDemog4,Planes,biplane,stealth,right,left,biplane__n02842573_4750_obj1,stealth__a16
testDemog4,Trains,bullettrain,commutertrain,left,right,bullet__n02917067_314,commuter__n03078802_388
testDemog4,Fish,needlefish,sturgeon,left,right,aneed__6,sturgeon__2
testDemog4,Boats,aircraftcarrier,cruiseliner,left,right,carriern02687172_2016,cruise__n7
testDemog4,Dogs,komondor,welsh,right,left,komondor__n02105505_2548_obj1,welsh__n02112826_8383_obj1
testDemog4,Planes,airliner,biplane,right,left,airliner__a6,biplane__n02842573_4750_obj1
testDemog4,Planes,delta,gyroplane,left,right,delta__n03174079_5058,gyro__n02759387_5379_obj1
testDemog4,Fish,clownfish,flyingfish,left,right,clown__fish11,flying__2
testDemog4,Planes,glider,gyroplane,right,left,glider__n03439814_18055,gyro__n02759387_5379_obj1
testDemog4,Fish,catfish,needlefish,left,right,catfish__5,aneed__6
testDemog4,Planes,airliner,gyroplane,right,left,airliner__a6,gyro__n02759387_5379_obj1
testDemog4,Cats,egyptian,siamese,left,right,egyptian__n02124075_1121,siamese__n02123597_1192
testDemog4,Fish,clownfish,sturgeon,left,right,clown__fish11,sturgeon__2
testDemog4,Planes,seaplane,stealth,left,right,seaplane__n04160586_22_obj1,stealth__a16
testDemog4,Dogs,schnauzer,welsh,right,left,schnauzer__n02096756_5000_obj1,welsh__n02112826_8383_obj1
testDemog4,Bird,cockateel,owl,right,left,cockateel__n01819734_3858,owl__n01625562_3461
testDemog4,Dogs,malamute,schipperke,right,left,malamute__n02110063_938_obj1,schipperke__n02104365_9562_obj1
testDemog4,Boats,battleship,rowboat,left,right,battle__b1,row__n03199901_3493
testDemog4,Cars,limousine,minivan,left,right,limo__n03670208_21,mvan__n03770679_505
testDemog4,Bird,cockateel,hen,left,right,cockateel__n01819734_3858,hen__n01514859_5530
testDemog4,Dogs,mastiff,schipperke,left,right,mastiff__n02108254_3802_obj1,schipperke__n02104365_9562_obj1
testDemog4,Bird,cockateel,vulture,left,right,cockateel__n01819734_3858,vulture__n01616318_8672
testDemog4,Boats,battleship,canoe,left,right,battle__b1,canoe__c1
testDemog4,Dogs,komondor,schipperke,left,right,komondor__n02105505_2548_obj1,schipperke__n02104365_9562_obj1
testDemog4,Cars,minivan,stationwagon,right,left,mvan__n03770679_505,wagon__n02814533_248
testDemog4,Bird,hen,ostrich,right,left,hen__n01514859_5530,ost__n01518878_3995
testDemog4,Boats,aircraftcarrier,sailboat,right,left,carriern02687172_2016,sail__n04128499_2119
testDemog4,Cats,manx,tortishell,right,left,manx__n02124484_8756,tort__tshell2
testDemog4,Bird,owl,swan,left,right,owl__n01625562_3461,swan__n01858441_6813
testDemog4,Fish,catfish,goldfish,right,left,catfish__5,gold__2
testDemog4,Planes,biplane,seaplane,left,right,biplane__n02842573_4750_obj1,seaplane__n04160586_22_obj1
testDemog4,Cars,antique,mini,left,right,antique__n03777568_308,mini__n03770085_951
testDemog4,Fish,flyingfish,needlefish,left,right,flying__2,aneed__6
testDemog4,Planes,glider,seaplane,left,right,glider__n03439814_18055,seaplane__n04160586_22_obj1
testDemog4,Fish,angelfish,flyingfish,left,right,angel__n02605936_196,flying__2
testDemog4,Planes,gyroplane,seaplane,left,right,gyro__n02759387_5379_obj1,seaplane__n04160586_22_obj1
testDemog4,Cars,mini,minivan,right,left,mini__n03770085_951,mvan__n03770679_505
testDemog4,Dogs,malamute,schnauzer,left,right,malamute__n02110063_938_obj1,schnauzer__n02096756_5000_obj1
testDemog4,Boats,cruiseliner,galleon,right,left,cruise__n7,galleon__g1
testDemog4,Dogs,schipperke,schnauzer,right,left,schipperke__n02104365_9562_obj1,schnauzer__n02096756_5000_obj1
testDemog4,Cats,angora,siamese,right,left,angora__n02123478_3147,siamese__n02123597_1192
testDemog4,Boats,aircraftcarrier,rowboat,left,right,carriern02687172_2016,row__n03199901_3493
testDemog4,Dogs,komondor,malamute,left,right,komondor__n02105505_2548_obj1,malamute__n02110063_938_obj1
testDemog4,Cats,angora,tortishell,left,right,angora__n02123478_3147,tort__tshell2
testDemog4,Fish,angelfish,goldfish,right,left,angel__n02605936_196,gold__2
testDemog4,Cars,minivan,sedan,left,right,mvan__n03770679_505,sedan__n04166281_784
testDemog4,Cars,mini,stationwagon,right,left,mini__n03770085_951,wagon__n02814533_248
testDemog4,Trains,freighttrain,tram,right,left,freight__n03394480_104,tram__n04335435_209
testDemog4,Boats,aircraftcarrier,icebreaker,right,left,carriern02687172_2016,icebreaker__i1
testDemog4,Bird,cockateel,hummingbird,left,right,cockateel__n01819734_3858,humming__n01833805_4222
testDemog4,Boats,galleon,rowboat,right,left,galleon__g1,row__n03199901_3493
testDemog4,Cars,minivan,sportscar,left,right,mvan__n03770679_505,sports__n04285008_392
testDemog4,Boats,cruiseliner,sailboat,right,left,cruise__n7,sail__n04128499_2119
testDemog4,Cats,angora,egyptian,left,right,angora__n02123478_3147,egyptian__n02124075_1121
testDemog4,Cars,antique,minivan,left,right,antique__n03777568_308,mvan__n03770679_505
testDemog4,Cars,limousine,racecar,right,left,limo__n03670208_21,racing__n04037443_233
testDemog4,Planes,fighter,stealth,left,right,fighter__n03335030_6806_obj1,stealth__a16
testDemog4,Trains,freighttrain,subway,left,right,freight__n03394480_104,subway__n04349306_532
testDemog4,Planes,airliner,glider,right,left,airliner__a6,glider__n03439814_18055
testDemog4,Cars,antique,sportscar,left,right,antique__n03777568_308,sports__n04285008_392
testDemog4,Boats,canoe,galleon,right,left,canoe__c1,galleon__g1
testDemog4,Dogs,komondor,mastiff,right,left,komondor__n02105505_2548_obj1,mastiff__n02108254_3802_obj1
testDemog4,Fish,goldfish,sturgeon,right,left,gold__2,sturgeon__2
testDemog4,Planes,delta,stealth,left,right,delta__n03174079_5058,stealth__a16
testDemog4,Bird,hen,swan,left,right,hen__n01514859_5530,swan__n01858441_6813
testDemog4,Cats,persian,siamese,right,left,persian__n02123394_8860,siamese__n02123597_1192
testDemog4,Boats,aircraftcarrier,canoe,right,left,carriern02687172_2016,canoe__c1
testDemog4,Boats,battleship,galleon,left,right,battle__b1,galleon__g1
testDemog4,Cats,manx,persian,right,left,manx__n02124484_8756,persian__n02123394_8860
testDemog4,Dogs,mastiff,schnauzer,right,left,mastiff__n02108254_3802_obj1,schnauzer__n02096756_5000_obj1
testDemog4,Bird,hen,vulture,right,left,hen__n01514859_5530,vulture__n01616318_8672
testDemog4,Fish,goldfish,pufferfish,right,left,gold__2,puffer__9
testDemog4,Bird,hawk,vulture,right,left,hawk__n01605630_1673,vulture__n01616318_8672
testDemog4,Bird,hen,hummingbird,left,right,hen__n01514859_5530,humming__n01833805_4222
testDemog4,Dogs,chihuahua,schipperke,right,left,chihuahua__n02085620_3928_obj1,schipperke__n02104365_9562_obj1
testDemog4,Cats,abyssinian,manx,right,left,abyss__n02124313_909,manx__n02124484_8756
testDemog4,Dogs,malamute,mastiff,left,right,malamute__n02110063_938_obj1,mastiff__n02108254_3802_obj1
testDemog4,Planes,biplane,glider,right,left,biplane__n02842573_4750_obj1,glider__n03439814_18055
testDemog4,Cars,limousine,sedan,right,left,limo__n03670208_21,sedan__n04166281_784
testDemog4,Dogs,chihuahua,welsh,right,left,chihuahua__n02085620_3928_obj1,welsh__n02112826_8383_obj1
testDemog4,Planes,airliner,delta,left,right,airliner__a6,delta__n03174079_5058
testDemog4,Dogs,pug,welsh,left,right,pug__n02110958_8979_obj1,welsh__n02112826_8383_obj1
testDemog4,Boats,aircraftcarrier,battleship,left,right,carriern02687172_2016,battle__b1
testDemog4,Cats,manx,sphynx,left,right,manx__n02124484_8756,spyhnx__troy-snow-blue-spyhnx-300
testDemog4,Bird,hawk,swan,left,right,hawk__n01605630_1673,swan__n01858441_6813
testDemog4,Dogs,chihuahua,malamute,right,left,chihuahua__n02085620_3928_obj1,malamute__n02110063_938_obj1
testDemog4,Bird,ostrich,owl,left,right,ost__n01518878_3995,owl__n01625562_3461
testDemog4,Bird,hummingbird,ostrich,left,right,humming__n01833805_4222,ost__n01518878_3995
testDemog4,Bird,swan,vulture,right,left,swan__n01858441_6813,vulture__n01616318_8672
testDemog4,Trains,bullettrain,tram,left,right,bullet__n02917067_314,tram__n04335435_209
testDemog4,Fish,clownfish,goldfish,right,left,clown__fish11,gold__2
testDemog4,Trains,monorail,trolley,right,left,mono__monorail-red,trolley__n04469813_1062
testDemog4,Bird,hawk,hummingbird,left,right,hawk__n01605630_1673,humming__n01833805_4222
testDemog4,Trains,commutertrain,inclinerailway,right,left,commuter__n03078802_388,incline__INCLINE1
testDemog4,Bird,cockateel,ostrich,right,left,cockateel__n01819734_3858,ost__n01518878_3995
testDemog4,Planes,airliner,stealth,left,right,airliner__a6,stealth__a16
testDemog4,Cars,mini,sportscar,left,right,mini__n03770085_951,sports__n04285008_392
testDemog4,Cars,racecar,sedan,right,left,racing__n04037443_233,sedan__n04166281_784
testDemog4,Trains,commutertrain,subway,left,right,commuter__n03078802_388,subway__n04349306_532
testDemog4,Trains,inclinerailway,monorail,left,right,incline__INCLINE1,mono__monorail-red
testDemog4,Dogs,pug,schipperke,right,left,pug__n02110958_8979_obj1,schipperke__n02104365_9562_obj1
testDemog4,Boats,aircraftcarrier,galleon,right,left,carriern02687172_2016,galleon__g1
testDemog4,Boats,icebreaker,rowboat,right,left,icebreaker__i1,row__n03199901_3493
testDemog4,Bird,owl,vulture,left,right,owl__n01625562_3461,vulture__n01616318_8672
testDemog4,Cars,racecar,sportscar,left,right,racing__n04037443_233,sports__n04285008_392
testDemog4,Bird,hawk,ostrich,right,left,hawk__n01605630_1673,ost__n01518878_3995
testDemog4,Planes,fighter,glider,right,left,fighter__n03335030_6806_obj1,glider__n03439814_18055
testDemog4,Cars,limousine,stationwagon,left,right,limo__n03670208_21,wagon__n02814533_248
testDemog4,Boats,cruiseliner,icebreaker,left,right,cruise__n7,icebreaker__i1
testDemog4,Cars,limousine,mini,left,right,limo__n03670208_21,mini__n03770085_951
testDemog4,Dogs,mastiff,pug,right,left,mastiff__n02108254_3802_obj1,pug__n02110958_8979_obj1
testDemog4,Dogs,schipperke,welsh,left,right,schipperke__n02104365_9562_obj1,welsh__n02112826_8383_obj1
testDemog4,Trains,commutertrain,trolley,right,left,commuter__n03078802_388,trolley__n04469813_1062
testDemog4,Cars,sedan,stationwagon,left,right,sedan__n04166281_784,wagon__n02814533_248
testDemog4,Trains,inclinerailway,subway,right,left,incline__INCLINE1,subway__n04349306_532
testDemog4,Trains,freighttrain,trolley,left,right,freight__n03394480_104,trolley__n04469813_1062
testDemog4,Fish,goldfish,needlefish,left,right,gold__2,aneed__6
testDemog4,Trains,freighttrain,monorail,right,left,freight__n03394480_104,mono__monorail-red
testDemog4,Fish,flyingfish,goldfish,right,left,flying__2,gold__2
testDemog4,Dogs,mastiff,welsh,left,right,mastiff__n02108254_3802_obj1,welsh__n02112826_8383_obj1
testDemog4,Cats,abyssinian,siamese,right,left,abyss__n02124313_909,siamese__n02123597_1192
testDemog4,Planes,biplane,fighter,left,right,biplane__n02842573_4750_obj1,fighter__n03335030_6806_obj1
testDemog4,Fish,catfish,sturgeon,right,left,catfish__5,sturgeon__2
testDemog4,Cars,mini,sedan,left,right,mini__n03770085_951,sedan__n04166281_784
testDemog4,Dogs,malamute,welsh,right,left,malamute__n02110063_938_obj1,welsh__n02112826_8383_obj1
testDemog4,Bird,cockateel,hawk,right,left,cockateel__n01819734_3858,hawk__n01605630_1673
testDemog4,Dogs,chihuahua,pug,right,left,chihuahua__n02085620_3928_obj1,pug__n02110958_8979_obj1
testDemog4,Fish,clownfish,pufferfish,right,left,clown__fish11,puffer__9
testDemog4,Cats,manx,siamese,left,right,manx__n02124484_8756,siamese__n02123597_1192
testDemog4,Trains,bullettrain,freighttrain,right,left,bullet__n02917067_314,freight__n03394480_104
testDemog4,Cats,angora,persian,right,left,angora__n02123478_3147,persian__n02123394_8860
testDemog4,Bird,hawk,hen,right,left,hawk__n01605630_1673,hen__n01514859_5530
testDemog4,Trains,monorail,subway,right,left,mono__monorail-red,subway__n04349306_532
testDemog4,Boats,canoe,rowboat,right,left,canoe__c1,row__n03199901_3493
testDemog4,Bird,cockateel,swan,left,right,cockateel__n01819734_3858,swan__n01858441_6813
testDemog4,Boats,icebreaker,sailboat,left,right,icebreaker__i1,sail__n04128499_2119
testDemog4,Dogs,pug,schnauzer,left,right,pug__n02110958_8979_obj1,schnauzer__n02096756_5000_obj1
testDemog4,Dogs,chihuahua,schnauzer,left,right,chihuahua__n02085620_3928_obj1,schnauzer__n02096756_5000_obj1
testDemog4,Planes,delta,seaplane,right,left,delta__n03174079_5058,seaplane__n04160586_22_obj1
testDemog4,Fish,catfish,flyingfish,left,right,catfish__5,flying__2
testDemog4,Cats,siamese,tortishell,left,right,siamese__n02123597_1192,tort__tshell2
testDemog4,Planes,airliner,seaplane,left,right,airliner__a6,seaplane__n04160586_22_obj1
testDemog4,Cats,egyptian,manx,right,left,egyptian__n02124075_1121,manx__n02124484_8756
