subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testDemog6,Fish,flyingfish,pufferfish,left,right,flying__7,puffer__4
testDemog6,Planes,airliner,delta,left,right,airliner__n02690373_6231_obj2,delta__n03174079_7968
testDemog6,Bird,hen,hummingbird,right,left,hen__n01514859_3061,humming__n01833805_1795
testDemog6,Dogs,komondor,schipperke,left,right,komondor__n02105505_475_obj1,schipperke__n02104365_9401_obj1
testDemog6,Cars,minivan,sportscar,left,right,mvan__n03770679_505,sports__n04285008_392
testDemog6,Bird,hawk,ostrich,right,left,hawk__n01605630_14899,ost__6
testDemog6,Cars,minivan,sedan,right,left,mvan__n03770679_505,sedan__n04166281_784
testDemog6,Fish,goldfish,needlefish,left,right,gold__5,aneed__9
testDemog6,Dogs,pug,welsh,left,right,pug__n02110958_11958_obj1,welsh__n02112826_1051_obj1
testDemog6,Bird,owl,vulture,left,right,owl__n01625562_1417,vulture__n01616318_2262
testDemog6,Cars,racecar,sportscar,left,right,racing__n04037443_233,sports__n04285008_392
testDemog6,Dogs,komondor,pug,left,right,komondor__n02105505_475_obj1,pug__n02110958_11958_obj1
testDemog6,Trains,commutertrain,inclinerailway,right,left,commuter__n03078802_261,incline__i14
testDemog6,Boats,canoe,cruiseliner,right,left,canoe__n02951358_1800,cruise__n3
testDemog6,Dogs,pug,schnauzer,right,left,pug__n02110958_11958_obj1,schnauzer__n02096756_9691_obj1
testDemog6,Trains,tram,trolley,right,left,tram__n04335435_1332,trolley__n04469813_3284
testDemog6,Planes,airliner,fighter,left,right,airliner__n02690373_6231_obj2,fighter__n03335030_20998_obj1
testDemog6,Cats,egyptian,sphynx,left,right,egyptian__6,spyhnx__-kitten-hungry
testDemog6,Bird,swan,vulture,right,left,swan__6,vulture__n01616318_2262
testDemog6,Boats,aircraftcarrier,rowboat,left,right,carriern02687172_2042,row__r9
testDemog6,Planes,fighter,gyroplane,right,left,fighter__n03335030_20998_obj1,gyro__n02759387_16993_obj1
testDemog6,Dogs,mastiff,schnauzer,right,left,mastiff__n02108254_10037_obj1,schnauzer__n02096756_9691_obj1
testDemog6,Cats,persian,tortishell,left,right,persian__n02123394_4682,tort__n02123242_14533
testDemog6,Cars,mini,stationwagon,left,right,mini__n03770085_951,wagon__n02814533_248
testDemog6,Cats,manx,siamese,right,left,manx__8,siamese__4
testDemog6,Planes,seaplane,stealth,left,right,seaplane__n04160586_13647_obj1,stealth__n04308084_2009_obj1
testDemog6,Cats,abyssinian,siamese,right,left,abyss__4,siamese__4
testDemog6,Trains,commutertrain,subway,left,right,commuter__n03078802_261,subway__n04349306_1442
testDemog6,Cats,angora,sphynx,right,left,angora__4,spyhnx__-kitten-hungry
testDemog6,Cars,sedan,stationwagon,left,right,sedan__n04166281_784,wagon__n02814533_248
testDemog6,Fish,clownfish,flyingfish,right,left,clown__fish1,flying__7
testDemog6,Fish,pufferfish,sturgeon,left,right,puffer__4,sturgeon__6
testDemog6,Dogs,malamute,welsh,left,right,malamute__n02110063_49_obj1,welsh__n02112826_1051_obj1
testDemog6,Fish,clownfish,needlefish,left,right,clown__fish1,aneed__9
testDemog6,Cars,antique,mini,right,left,antique__n03777568_308,mini__n03770085_951
testDemog6,Cats,manx,persian,left,right,manx__8,persian__n02123394_4682
testDemog6,Fish,angelfish,pufferfish,left,right,angel__4,puffer__4
testDemog6,Cats,abyssinian,tortishell,right,left,abyss__4,tort__n02123242_14533
testDemog6,Boats,battleship,galleon,right,left,battle__n02812201_690,galleon__g2
testDemog6,Fish,angelfish,catfish,right,left,angel__4,catfish__8
testDemog6,Trains,bullettrain,subway,left,right,bullet__n02917067_137,subway__n04349306_1442
testDemog6,Trains,bullettrain,tram,right,left,bullet__n02917067_137,tram__n04335435_1332
testDemog6,Cats,angora,egyptian,left,right,angora__4,egyptian__6
testDemog6,Dogs,komondor,welsh,right,left,komondor__n02105505_475_obj1,welsh__n02112826_1051_obj1
testDemog6,Boats,battleship,icebreaker,right,left,battle__n02812201_690,icebreaker__n03556992_1842
testDemog6,Boats,rowboat,sailboat,right,left,row__r9,sail__s2
testDemog6,Trains,inclinerailway,tram,left,right,incline__i14,tram__n04335435_1332
testDemog6,Fish,flyingfish,needlefish,right,left,flying__7,aneed__9
testDemog6,Planes,airliner,biplane,right,left,airliner__n02690373_6231_obj2,biplane__n02842573_21012_obj1
testDemog6,Trains,monorail,trolley,right,left,mono__m3,trolley__n04469813_3284
testDemog6,Planes,biplane,gyroplane,right,left,biplane__n02842573_21012_obj1,gyro__n02759387_16993_obj1
testDemog6,Boats,battleship,canoe,left,right,battle__n02812201_690,canoe__n02951358_1800
testDemog6,Boats,cruiseliner,sailboat,right,left,cruise__n3,sail__s2
testDemog6,Fish,flyingfish,goldfish,left,right,flying__7,gold__5
testDemog6,Fish,angelfish,flyingfish,left,right,angel__4,flying__7
testDemog6,Planes,biplane,fighter,left,right,biplane__n02842573_21012_obj1,fighter__n03335030_20998_obj1
testDemog6,Cats,angora,manx,right,left,angora__4,manx__8
testDemog6,Dogs,komondor,schnauzer,right,left,komondor__n02105505_475_obj1,schnauzer__n02096756_9691_obj1
testDemog6,Bird,hen,swan,right,left,hen__n01514859_3061,swan__6
testDemog6,Bird,hummingbird,owl,right,left,humming__n01833805_1795,owl__n01625562_1417
testDemog6,Trains,subway,tram,left,right,subway__n04349306_1442,tram__n04335435_1332
testDemog6,Cats,abyssinian,sphynx,left,right,abyss__4,spyhnx__-kitten-hungry
testDemog6,Boats,aircraftcarrier,cruiseliner,left,right,carriern02687172_2042,cruise__n3
testDemog6,Dogs,chihuahua,malamute,left,right,chihuahua__n02085620_1341_obj1,malamute__n02110063_49_obj1
testDemog6,Cats,manx,sphynx,left,right,manx__8,spyhnx__-kitten-hungry
testDemog6,Cars,antique,limousine,left,right,antique__n03777568_308,limo__n03670208_21
testDemog6,Planes,gyroplane,stealth,right,left,gyro__n02759387_16993_obj1,stealth__n04308084_2009_obj1
testDemog6,Planes,glider,gyroplane,left,right,glider__n03439814_9440,gyro__n02759387_16993_obj1
testDemog6,Dogs,chihuahua,schnauzer,right,left,chihuahua__n02085620_1341_obj1,schnauzer__n02096756_9691_obj1
testDemog6,Boats,galleon,icebreaker,left,right,galleon__g2,icebreaker__n03556992_1842
testDemog6,Bird,hawk,swan,left,right,hawk__n01605630_14899,swan__6
testDemog6,Cats,egyptian,tortishell,right,left,egyptian__6,tort__n02123242_14533
testDemog6,Fish,needlefish,pufferfish,left,right,aneed__9,puffer__4
testDemog6,Bird,hummingbird,swan,left,right,humming__n01833805_1795,swan__6
testDemog6,Fish,angelfish,needlefish,right,left,angel__4,aneed__9
testDemog6,Boats,aircraftcarrier,icebreaker,right,left,carriern02687172_2042,icebreaker__n03556992_1842
testDemog6,Fish,catfish,pufferfish,right,left,catfish__8,puffer__4
testDemog6,Trains,bullettrain,trolley,right,left,bullet__n02917067_137,trolley__n04469813_3284
testDemog6,Trains,commutertrain,monorail,left,right,commuter__n03078802_261,mono__m3
testDemog6,Cars,limousine,sportscar,right,left,limo__n03670208_21,sports__n04285008_392
testDemog6,Dogs,chihuahua,welsh,left,right,chihuahua__n02085620_1341_obj1,welsh__n02112826_1051_obj1
testDemog6,Cars,racecar,stationwagon,left,right,racing__n04037443_233,wagon__n02814533_248
testDemog6,Bird,ostrich,vulture,right,left,ost__6,vulture__n01616318_2262
testDemog6,Cars,minivan,stationwagon,right,left,mvan__n03770679_505,wagon__n02814533_248
testDemog6,Fish,catfish,clownfish,left,right,catfish__8,clown__fish1
testDemog6,Bird,hummingbird,ostrich,left,right,humming__n01833805_1795,ost__6
testDemog6,Bird,cockateel,hen,right,left,cockateel__6n01819734_2414,hen__n01514859_3061
testDemog6,Cars,minivan,racecar,left,right,mvan__n03770679_505,racing__n04037443_233
testDemog6,Boats,icebreaker,sailboat,left,right,icebreaker__n03556992_1842,sail__s2
testDemog6,Planes,delta,gyroplane,left,right,delta__n03174079_7968,gyro__n02759387_16993_obj1
testDemog6,Boats,canoe,rowboat,right,left,canoe__n02951358_1800,row__r9
testDemog6,Cars,sedan,sportscar,right,left,sedan__n04166281_784,sports__n04285008_392
testDemog6,Boats,canoe,galleon,right,left,canoe__n02951358_1800,galleon__g2
testDemog6,Cars,limousine,mini,right,left,limo__n03670208_21,mini__n03770085_951
testDemog6,Fish,catfish,flyingfish,left,right,catfish__8,flying__7
testDemog6,Bird,owl,swan,left,right,owl__n01625562_1417,swan__6
testDemog6,Fish,goldfish,sturgeon,right,left,gold__5,sturgeon__6
testDemog6,Fish,needlefish,sturgeon,right,left,aneed__9,sturgeon__6
testDemog6,Dogs,mastiff,pug,left,right,mastiff__n02108254_10037_obj1,pug__n02110958_11958_obj1
testDemog6,Planes,glider,seaplane,right,left,glider__n03439814_9440,seaplane__n04160586_13647_obj1
testDemog6,Cats,angora,siamese,left,right,angora__4,siamese__4
testDemog6,Cars,limousine,minivan,right,left,limo__n03670208_21,mvan__n03770679_505
testDemog6,Trains,freighttrain,tram,left,right,freight__n03394480_1805,tram__n04335435_1332
testDemog6,Planes,fighter,seaplane,left,right,fighter__n03335030_20998_obj1,seaplane__n04160586_13647_obj1
testDemog6,Dogs,schipperke,welsh,right,left,schipperke__n02104365_9401_obj1,welsh__n02112826_1051_obj1
testDemog6,Bird,cockateel,swan,left,right,cockateel__6n01819734_2414,swan__6
testDemog6,Bird,cockateel,hawk,left,right,cockateel__6n01819734_2414,hawk__n01605630_14899
testDemog6,Boats,battleship,sailboat,left,right,battle__n02812201_690,sail__s2
testDemog6,Boats,cruiseliner,rowboat,left,right,cruise__n3,row__r9
testDemog6,Fish,catfish,sturgeon,left,right,catfish__8,sturgeon__6
testDemog6,Planes,delta,fighter,right,left,delta__n03174079_7968,fighter__n03335030_20998_obj1
testDemog6,Cars,limousine,racecar,left,right,limo__n03670208_21,racing__n04037443_233
testDemog6,Bird,hen,vulture,left,right,hen__n01514859_3061,vulture__n01616318_2262
testDemog6,Planes,airliner,stealth,right,left,airliner__n02690373_6231_obj2,stealth__n04308084_2009_obj1
testDemog6,Bird,cockateel,ostrich,left,right,cockateel__6n01819734_2414,ost__6
testDemog6,Fish,clownfish,sturgeon,right,left,clown__fish1,sturgeon__6
testDemog6,Trains,bullettrain,monorail,right,left,bullet__n02917067_137,mono__m3
testDemog6,Trains,inclinerailway,trolley,right,left,incline__i14,trolley__n04469813_3284
testDemog6,Bird,cockateel,hummingbird,right,left,cockateel__6n01819734_2414,humming__n01833805_1795
testDemog6,Boats,aircraftcarrier,galleon,right,left,carriern02687172_2042,galleon__g2
testDemog6,Cars,sportscar,stationwagon,right,left,sports__n04285008_392,wagon__n02814533_248
testDemog6,Cars,racecar,sedan,right,left,racing__n04037443_233,sedan__n04166281_784
testDemog6,Planes,delta,stealth,right,left,delta__n03174079_7968,stealth__n04308084_2009_obj1
testDemog6,Cars,mini,racecar,right,left,mini__n03770085_951,racing__n04037443_233
testDemog6,Cats,angora,persian,left,right,angora__4,persian__n02123394_4682
testDemog6,Cars,antique,racecar,left,right,antique__n03777568_308,racing__n04037443_233
testDemog6,Bird,cockateel,vulture,left,right,cockateel__6n01819734_2414,vulture__n01616318_2262
testDemog6,Boats,canoe,sailboat,left,right,canoe__n02951358_1800,sail__s2
testDemog6,Bird,ostrich,swan,left,right,ost__6,swan__6
testDemog6,Fish,catfish,needlefish,left,right,catfish__8,aneed__9
testDemog6,Cats,persian,siamese,left,right,persian__n02123394_4682,siamese__4
testDemog6,Trains,commutertrain,freighttrain,left,right,commuter__n03078802_261,freight__n03394480_1805
testDemog6,Cars,mini,sportscar,right,left,mini__n03770085_951,sports__n04285008_392
testDemog6,Boats,cruiseliner,icebreaker,left,right,cruise__n3,icebreaker__n03556992_1842
testDemog6,Planes,fighter,glider,left,right,fighter__n03335030_20998_obj1,glider__n03439814_9440
testDemog6,Cars,antique,minivan,right,left,antique__n03777568_308,mvan__n03770679_505
testDemog6,Planes,biplane,delta,left,right,biplane__n02842573_21012_obj1,delta__n03174079_7968
testDemog6,Trains,freighttrain,trolley,right,left,freight__n03394480_1805,trolley__n04469813_3284
testDemog6,Cats,abyssinian,persian,right,left,abyss__4,persian__n02123394_4682
testDemog6,Cars,antique,sportscar,right,left,antique__n03777568_308,sports__n04285008_392
testDemog6,Planes,airliner,glider,right,left,airliner__n02690373_6231_obj2,glider__n03439814_9440
testDemog6,Cats,abyssinian,egyptian,left,right,abyss__4,egyptian__6
testDemog6,Bird,hawk,hen,right,left,hawk__n01605630_14899,hen__n01514859_3061
testDemog6,Cats,egyptian,manx,right,left,egyptian__6,manx__8
testDemog6,Bird,hen,owl,right,left,hen__n01514859_3061,owl__n01625562_1417
testDemog6,Cars,mini,minivan,left,right,mini__n03770085_951,mvan__n03770679_505
testDemog6,Cats,siamese,tortishell,left,right,siamese__4,tort__n02123242_14533
testDemog6,Trains,freighttrain,monorail,left,right,freight__n03394480_1805,mono__m3
testDemog6,Fish,goldfish,pufferfish,right,left,gold__5,puffer__4
