subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testChrome,Cats,persian,siamese,right,left,persian__n02123394_1602,siamese__n02123597_1141
testChrome,Boats,icebreaker,sailboat,left,right,icebreaker__n03556992_2173,sail__s12
testChrome,Trains,freighttrain,tram,right,left,freight__n03394480_339,tram__n04335435_287
testChrome,Planes,airliner,glider,left,right,airliner__n02690373_7735_obj1,glider__n03439814_15784
testChrome,Dogs,komondor,schipperke,right,left,komondor__n02105505_946_obj1,schipperke__n02104365_4747_obj1
testChrome,Planes,gyroplane,seaplane,left,right,gyro__n02759387_17461_obj1,seaplane__n04160586_21667_obj1
testChrome,Planes,airliner,delta,right,left,airliner__n02690373_7735_obj1,delta__ndelta__1
testChrome,Planes,delta,gyroplane,left,right,delta__ndelta__1,gyro__n02759387_17461_obj1
testChrome,Fish,catfish,sturgeon,left,right,catfish__7,sturgeon__4
testChrome,Planes,fighter,seaplane,right,left,fighter__n03335030_3991_obj1,seaplane__n04160586_21667_obj1
testChrome,Bird,hen,ostrich,left,right,hen__n01514859_2221,ost__9
testChrome,Fish,clownfish,needlefish,left,right,clown__fish,aneed__8
testChrome,Boats,cruiseliner,sailboat,left,right,cruise__n4,sail__s12
testChrome,Planes,biplane,stealth,right,left,biplane__n02842573_1879_obj1,stealth__n04308084_3427_obj1
testChrome,Cats,angora,manx,left,right,angora__n02123478_3206,manx__13
testChrome,Trains,bullettrain,tram,right,left,bullet__n02917067_501,tram__n04335435_287
testChrome,Boats,aircraftcarrier,rowboat,right,left,carriern02687172_1350,row__r7
testChrome,Dogs,malamute,mastiff,right,left,malamute__n02110063_5828_obj1,mastiff__n02108254_10947_obj1
testChrome,Cats,siamese,tortishell,left,right,siamese__n02123597_1141,tort__n02123242_2813
testChrome,Dogs,malamute,schipperke,right,left,malamute__n02110063_5828_obj1,schipperke__n02104365_4747_obj1
testChrome,Trains,freighttrain,inclinerailway,right,left,freight__n03394480_339,incline__incline3
testChrome,Bird,cockateel,hawk,right,left,cockateel__n01819734_13066,hawk__6
testChrome,Trains,commutertrain,freighttrain,left,right,commuter__n03078802_560,freight__n03394480_339
testChrome,Cars,limousine,sedan,right,left,limo__n03670208_182,sedan__n04166281_104
testChrome,Planes,airliner,seaplane,left,right,airliner__n02690373_7735_obj1,seaplane__n04160586_21667_obj1
testChrome,Cats,siamese,sphynx,right,left,siamese__n02123597_1141,spyhnx__5
testChrome,Cats,manx,siamese,left,right,manx__13,siamese__n02123597_1141
testChrome,Fish,goldfish,needlefish,left,right,gold__4,aneed__8
testChrome,Dogs,pug,schipperke,left,right,pug__n02110958_15449_obj1,schipperke__n02104365_4747_obj1
testChrome,Cats,persian,sphynx,left,right,persian__n02123394_1602,spyhnx__5
testChrome,Bird,hummingbird,owl,left,right,humming__n01833805_2891,owl__n01625562_3242
testChrome,Fish,goldfish,pufferfish,right,left,gold__4,puffer__3
testChrome,Fish,goldfish,sturgeon,left,right,gold__4,sturgeon__4
testChrome,Cars,mini,racecar,right,left,minin03770085_185,racing__n04037443_390
testChrome,Cats,angora,persian,right,left,angora__n02123478_3206,persian__n02123394_1602
testChrome,Boats,galleon,rowboat,left,right,galleon__n03411339_6291,row__r7
testChrome,Boats,battleship,icebreaker,right,left,battle__n02812201_45,icebreaker__n03556992_2173
testChrome,Cats,angora,tortishell,left,right,angora__n02123478_3206,tort__n02123242_2813
testChrome,Bird,cockateel,swan,left,right,cockateel__n01819734_13066,swan__n01858441_4857
testChrome,Cats,abyssinian,persian,right,left,abyss__n02124313_1489,persian__n02123394_1602
testChrome,Dogs,komondor,welsh,left,right,komondor__n02105505_946_obj1,welsh__n02112826_1060_obj1
testChrome,Boats,canoe,icebreaker,left,right,canoe__n02951358_2402,icebreaker__n03556992_2173
testChrome,Boats,galleon,icebreaker,right,left,galleon__n03411339_6291,icebreaker__n03556992_2173
testChrome,Boats,cruiseliner,galleon,right,left,cruise__n4,galleon__n03411339_6291
testChrome,Planes,biplane,glider,left,right,biplane__n02842573_1879_obj1,glider__n03439814_15784
testChrome,Boats,aircraftcarrier,cruiseliner,left,right,carriern02687172_1350,cruise__n4
testChrome,Bird,owl,swan,left,right,owl__n01625562_3242,swan__n01858441_4857
testChrome,Cars,limousine,racecar,right,left,limo__n03670208_182,racing__n04037443_390
testChrome,Dogs,chihuahua,pug,left,right,chihuahua__n02085620_242_obj1,pug__n02110958_15449_obj1
testChrome,Dogs,komondor,pug,right,left,komondor__n02105505_946_obj1,pug__n02110958_15449_obj1
testChrome,Dogs,malamute,schnauzer,right,left,malamute__n02110063_5828_obj1,schnauzer__n02096756_11503_obj1
testChrome,Cars,antique,sedan,right,left,antique__n03777568_24,sedan__n04166281_104
testChrome,Boats,aircraftcarrier,icebreaker,left,right,carriern02687172_1350,icebreaker__n03556992_2173
testChrome,Bird,ostrich,vulture,right,left,ost__9,vulture__n01616318_3641
testChrome,Dogs,pug,schnauzer,right,left,pug__n02110958_15449_obj1,schnauzer__n02096756_11503_obj1
testChrome,Planes,airliner,stealth,left,right,airliner__n02690373_7735_obj1,stealth__n04308084_3427_obj1
testChrome,Cats,egyptian,sphynx,right,left,egyptian__n02124075_3973,spyhnx__5
testChrome,Trains,commutertrain,tram,left,right,commuter__n03078802_560,tram__n04335435_287
testChrome,Dogs,mastiff,schnauzer,right,left,mastiff__n02108254_10947_obj1,schnauzer__n02096756_11503_obj1
testChrome,Planes,biplane,delta,right,left,biplane__n02842573_1879_obj1,delta__ndelta__1
testChrome,Cats,egyptian,siamese,left,right,egyptian__n02124075_3973,siamese__n02123597_1141
testChrome,Dogs,chihuahua,mastiff,right,left,chihuahua__n02085620_242_obj1,mastiff__n02108254_10947_obj1
testChrome,Boats,battleship,sailboat,right,left,battle__n02812201_45,sail__s12
testChrome,Bird,hawk,owl,right,left,hawk__6,owl__n01625562_3242
testChrome,Dogs,chihuahua,komondor,left,right,chihuahua__n02085620_242_obj1,komondor__n02105505_946_obj1
testChrome,Planes,biplane,fighter,right,left,biplane__n02842573_1879_obj1,fighter__n03335030_3991_obj1
testChrome,Fish,catfish,clownfish,right,left,catfish__7,clown__fish
testChrome,Bird,cockateel,hen,left,right,cockateel__n01819734_13066,hen__n01514859_2221
testChrome,Dogs,schipperke,schnauzer,left,right,schipperke__n02104365_4747_obj1,schnauzer__n02096756_11503_obj1
testChrome,Dogs,schipperke,welsh,left,right,schipperke__n02104365_4747_obj1,welsh__n02112826_1060_obj1
testChrome,Cars,sedan,stationwagon,left,right,sedan__n04166281_104,wagon__n02814533_705
testChrome,Planes,biplane,gyroplane,right,left,biplane__n02842573_1879_obj1,gyro__n02759387_17461_obj1
testChrome,Boats,canoe,rowboat,left,right,canoe__n02951358_2402,row__r7
testChrome,Bird,owl,vulture,left,right,owl__n01625562_3242,vulture__n01616318_3641
testChrome,Fish,clownfish,pufferfish,right,left,clown__fish,puffer__3
testChrome,Cars,minivan,sedan,left,right,mvan__n03770679_122,sedan__n04166281_104
testChrome,Cars,racecar,sedan,left,right,racing__n04037443_390,sedan__n04166281_104
testChrome,Planes,delta,stealth,left,right,delta__ndelta__1,stealth__n04308084_3427_obj1
testChrome,Cats,abyssinian,sphynx,left,right,abyss__n02124313_1489,spyhnx__5
testChrome,Dogs,malamute,pug,left,right,malamute__n02110063_5828_obj1,pug__n02110958_15449_obj1
testChrome,Boats,aircraftcarrier,sailboat,left,right,carriern02687172_1350,sail__s12
testChrome,Bird,swan,vulture,right,left,swan__n01858441_4857,vulture__n01616318_3641
testChrome,Cats,abyssinian,manx,left,right,abyss__n02124313_1489,manx__13
testChrome,Planes,glider,seaplane,right,left,glider__n03439814_15784,seaplane__n04160586_21667_obj1
testChrome,Boats,cruiseliner,icebreaker,left,right,cruise__n4,icebreaker__n03556992_2173
testChrome,Cars,minivan,racecar,right,left,mvan__n03770679_122,racing__n04037443_390
testChrome,Dogs,pug,welsh,right,left,pug__n02110958_15449_obj1,welsh__n02112826_1060_obj1
testChrome,Planes,delta,fighter,left,right,delta__ndelta__1,fighter__n03335030_3991_obj1
testChrome,Bird,cockateel,hummingbird,left,right,cockateel__n01819734_13066,humming__n01833805_2891
testChrome,Cars,sportscar,stationwagon,right,left,sports__n04285008_744,wagon__n02814533_705
testChrome,Boats,aircraftcarrier,battleship,right,left,carriern02687172_1350,battle__n02812201_45
testChrome,Dogs,komondor,malamute,right,left,komondor__n02105505_946_obj1,malamute__n02110063_5828_obj1
testChrome,Cats,angora,siamese,right,left,angora__n02123478_3206,siamese__n02123597_1141
testChrome,Cats,abyssinian,angora,left,right,abyss__n02124313_1489,angora__n02123478_3206
testChrome,Fish,clownfish,flyingfish,right,left,clown__fish,flying__5
testChrome,Fish,catfish,needlefish,right,left,catfish__7,aneed__8
testChrome,Fish,catfish,goldfish,right,left,catfish__7,gold__4
testChrome,Fish,catfish,flyingfish,left,right,catfish__7,flying__5
testChrome,Cats,manx,tortishell,right,left,manx__13,tort__n02123242_2813
testChrome,Bird,hen,owl,right,left,hen__n01514859_2221,owl__n01625562_3242
testChrome,Bird,cockateel,vulture,left,right,cockateel__n01819734_13066,vulture__n01616318_3641
testChrome,Fish,angelfish,pufferfish,left,right,angel__3,puffer__3
testChrome,Bird,hummingbird,ostrich,right,left,humming__n01833805_2891,ost__9
testChrome,Boats,cruiseliner,rowboat,right,left,cruise__n4,row__r7
testChrome,Planes,biplane,seaplane,left,right,biplane__n02842573_1879_obj1,seaplane__n04160586_21667_obj1
testChrome,Trains,freighttrain,monorail,left,right,freight__n03394480_339,mono__monorail2
testChrome,Fish,catfish,pufferfish,left,right,catfish__7,puffer__3
testChrome,Fish,needlefish,pufferfish,right,left,aneed__8,puffer__3
testChrome,Fish,angelfish,needlefish,right,left,angel__3,aneed__8
testChrome,Fish,flyingfish,goldfish,left,right,flying__5,gold__4
testChrome,Cats,egyptian,manx,right,left,egyptian__n02124075_3973,manx__13
testChrome,Boats,canoe,cruiseliner,left,right,canoe__n02951358_2402,cruise__n4
testChrome,Fish,flyingfish,needlefish,right,left,flying__5,aneed__8
testChrome,Trains,inclinerailway,subway,right,left,incline__incline3,subway__n04349306_291
testChrome,Cars,antique,mini,left,right,antique__n03777568_24,minin03770085_185
testChrome,Cars,antique,minivan,right,left,antique__n03777568_24,mvan__n03770679_122
testChrome,Bird,ostrich,owl,right,left,ost__9,owl__n01625562_3242
testChrome,Cars,limousine,minivan,left,right,limo__n03670208_182,mvan__n03770679_122
testChrome,Cars,limousine,stationwagon,left,right,limo__n03670208_182,wagon__n02814533_705
testChrome,Bird,hummingbird,vulture,right,left,humming__n01833805_2891,vulture__n01616318_3641
testChrome,Boats,canoe,sailboat,right,left,canoe__n02951358_2402,sail__s12
testChrome,Cars,antique,racecar,left,right,antique__n03777568_24,racing__n04037443_390
testChrome,Trains,inclinerailway,tram,left,right,incline__incline3,tram__n04335435_287
testChrome,Cars,mini,sportscar,left,right,minin03770085_185,sports__n04285008_744
testChrome,Trains,subway,trolley,left,right,subway__n04349306_291,trolley__n04469813_1663
testChrome,Dogs,malamute,welsh,left,right,malamute__n02110063_5828_obj1,welsh__n02112826_1060_obj1
testChrome,Boats,battleship,rowboat,left,right,battle__n02812201_45,row__r7
testChrome,Planes,gyroplane,stealth,left,right,gyro__n02759387_17461_obj1,stealth__n04308084_3427_obj1
testChrome,Cats,manx,sphynx,left,right,manx__13,spyhnx__5
testChrome,Boats,battleship,canoe,right,left,battle__n02812201_45,canoe__n02951358_2402
testChrome,Boats,battleship,galleon,right,left,battle__n02812201_45,galleon__n03411339_6291
testChrome,Cars,limousine,sportscar,left,right,limo__n03670208_182,sports__n04285008_744
testChrome,Bird,cockateel,owl,right,left,cockateel__n01819734_13066,owl__n01625562_3242
testChrome,Cars,minivan,sportscar,left,right,mvan__n03770679_122,sports__n04285008_744
testChrome,Cats,abyssinian,tortishell,left,right,abyss__n02124313_1489,tort__n02123242_2813
testChrome,Dogs,mastiff,pug,right,left,mastiff__n02108254_10947_obj1,pug__n02110958_15449_obj1
testChrome,Planes,glider,stealth,right,left,glider__n03439814_15784,stealth__n04308084_3427_obj1
testChrome,Cars,sedan,sportscar,right,left,sedan__n04166281_104,sports__n04285008_744
testChrome,Dogs,chihuahua,malamute,right,left,chihuahua__n02085620_242_obj1,malamute__n02110063_5828_obj1
testChrome,Trains,commutertrain,inclinerailway,left,right,commuter__n03078802_560,incline__incline3
testChrome,Planes,airliner,fighter,right,left,airliner__n02690373_7735_obj1,fighter__n03335030_3991_obj1
testChrome,Boats,aircraftcarrier,galleon,right,left,carriern02687172_1350,galleon__n03411339_6291
testChrome,Trains,commutertrain,trolley,left,right,commuter__n03078802_560,trolley__n04469813_1663
testChrome,Trains,bullettrain,subway,left,right,bullet__n02917067_501,subway__n04349306_291
testChrome,Bird,hen,vulture,left,right,hen__n01514859_2221,vulture__n01616318_3641
testChrome,Planes,airliner,biplane,left,right,airliner__n02690373_7735_obj1,biplane__n02842573_1879_obj1
testChrome,Trains,subway,tram,left,right,subway__n04349306_291,tram__n04335435_287
testChrome,Dogs,chihuahua,welsh,left,right,chihuahua__n02085620_242_obj1,welsh__n02112826_1060_obj1
testChrome,Bird,hawk,hummingbird,right,left,hawk__6,humming__n01833805_2891
testChrome,Trains,bullettrain,commutertrain,left,right,bullet__n02917067_501,commuter__n03078802_560
testChrome,Planes,airliner,gyroplane,right,left,airliner__n02690373_7735_obj1,gyro__n02759387_17461_obj1
testChrome,Dogs,mastiff,welsh,left,right,mastiff__n02108254_10947_obj1,welsh__n02112826_1060_obj1
testChrome,Bird,hen,hummingbird,right,left,hen__n01514859_2221,humming__n01833805_2891
testChrome,Bird,hawk,hen,right,left,hawk__6,hen__n01514859_2221
testChrome,Cars,antique,sportscar,left,right,antique__n03777568_24,sports__n04285008_744
testChrome,Boats,icebreaker,rowboat,right,left,icebreaker__n03556992_2173,row__r7
testChrome,Planes,glider,gyroplane,left,right,glider__n03439814_15784,gyro__n02759387_17461_obj1
testChrome,Trains,freighttrain,trolley,left,right,freight__n03394480_339,trolley__n04469813_1663
testChrome,Bird,hawk,swan,left,right,hawk__6,swan__n01858441_4857
testChrome,Planes,delta,seaplane,right,left,delta__ndelta__1,seaplane__n04160586_21667_obj1
testChrome,Cats,angora,egyptian,right,left,angora__n02123478_3206,egyptian__n02124075_3973
testChrome,Trains,inclinerailway,trolley,right,left,incline__incline3,trolley__n04469813_1663
testChrome,Bird,ostrich,swan,left,right,ost__9,swan__n01858441_4857
testChrome,Trains,monorail,trolley,right,left,mono__monorail2,trolley__n04469813_1663
testChrome,Planes,fighter,gyroplane,left,right,fighter__n03335030_3991_obj1,gyro__n02759387_17461_obj1
testChrome,Cars,mini,minivan,right,left,minin03770085_185,mvan__n03770679_122
testChrome,Boats,galleon,sailboat,left,right,galleon__n03411339_6291,sail__s12
testChrome,Cats,sphynx,tortishell,right,left,spyhnx__5,tort__n02123242_2813
testChrome,Trains,inclinerailway,monorail,left,right,incline__incline3,mono__monorail2
testChrome,Trains,monorail,subway,left,right,mono__monorail2,subway__n04349306_291
testChrome,Fish,angelfish,clownfish,right,left,angel__3,clown__fish
testChrome,Trains,bullettrain,monorail,right,left,bullet__n02917067_501,mono__monorail2
testChrome,Bird,hawk,vulture,left,right,hawk__6,vulture__n01616318_3641
testChrome,Dogs,chihuahua,schnauzer,right,left,chihuahua__n02085620_242_obj1,schnauzer__n02096756_11503_obj1
testChrome,Cats,egyptian,tortishell,left,right,egyptian__n02124075_3973,tort__n02123242_2813
testChrome,Fish,angelfish,sturgeon,left,right,angel__3,sturgeon__4
testChrome,Trains,tram,trolley,right,left,tram__n04335435_287,trolley__n04469813_1663
testChrome,Fish,clownfish,sturgeon,left,right,clown__fish,sturgeon__4
testChrome,Fish,clownfish,goldfish,right,left,clown__fish,gold__4
testChrome,Dogs,chihuahua,schipperke,left,right,chihuahua__n02085620_242_obj1,schipperke__n02104365_4747_obj1
testChrome,Cars,antique,stationwagon,left,right,antique__n03777568_24,wagon__n02814533_705
testChrome,Cars,racecar,stationwagon,left,right,racing__n04037443_390,wagon__n02814533_705
testChrome,Boats,aircraftcarrier,canoe,left,right,carriern02687172_1350,canoe__n02951358_2402
testChrome,Trains,bullettrain,inclinerailway,left,right,bullet__n02917067_501,incline__incline3
testChrome,Cats,abyssinian,egyptian,right,left,abyss__n02124313_1489,egyptian__n02124075_3973
testChrome,Cars,minivan,stationwagon,right,left,mvan__n03770679_122,wagon__n02814533_705
testChrome,Trains,bullettrain,freighttrain,right,left,bullet__n02917067_501,freight__n03394480_339
testChrome,Trains,commutertrain,monorail,right,left,commuter__n03078802_560,mono__monorail2
testChrome,Cars,mini,sedan,left,right,minin03770085_185,sedan__n04166281_104
testChrome,Cars,limousine,mini,right,left,limo__n03670208_182,minin03770085_185
testChrome,Fish,flyingfish,sturgeon,right,left,flying__5,sturgeon__4
testChrome,Fish,needlefish,sturgeon,right,left,aneed__8,sturgeon__4
