subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
unknown,Cats,manx,tortishell,right,left,manx__n02124484_1766,tort__n02123242_1192
unknown,Bird,ostrich,owl,left,right,ost__5,owl__n01625562_692
unknown,Boats,canoe,sailboat,right,left,canoe__n02951358_343,sail__s8
unknown,Boats,icebreaker,sailboat,left,right,icebreaker__i9,sail__s8
unknown,Bird,hen,swan,left,right,hen__5,swan__5
unknown,Cars,antique,limousine,right,left,antique__n03777568_361,limo__n03670208_65
unknown,Fish,angelfish,flyingfish,left,right,angel__n02605936_34,flying__11
unknown,Cats,egyptian,manx,left,right,egyptian__n02124075_10694,manx__n02124484_1766
unknown,Cars,mini,sedan,left,right,mini__n03770085_20,sedan__n04166281_69
unknown,Dogs,schipperke,welsh,left,right,schipperke__n02104365_6395_obj1,welsh__n02112826_165_obj1
unknown,Cats,persian,siamese,left,right,persian__n02123394_2709,siamese__n02123597_4931
unknown,Boats,aircraftcarrier,sailboat,left,right,carriern02687172_311,sail__s8
unknown,Trains,commutertrain,tram,left,right,commuter__n03078802_128,tram__n04335435_1240
unknown,Dogs,schnauzer,welsh,right,left,schnauzer__n02096756_10651_obj1,welsh__n02112826_165_obj1
unknown,Bird,ostrich,vulture,right,left,ost__5,vulture__n01616318_1798
unknown,Dogs,pug,welsh,right,left,pug__n02110958_13256_obj1,welsh__n02112826_165_obj1
unknown,Cats,abyssinian,tortishell,right,left,abyss__n02124313_595,tort__n02123242_1192
unknown,Trains,monorail,trolley,left,right,mono__m1,trolley__n04335435_3104
unknown,Boats,cruiseliner,icebreaker,right,left,cruise__n03141327_1097,icebreaker__i9
unknown,Bird,cockateel,hummingbird,left,right,cockateel__5,humming__n01833805_8383
unknown,Planes,glider,seaplane,left,right,glider__n03439814_25312,seaplane__n04160586_2413_obj1
unknown,Boats,galleon,rowboat,left,right,galleon__n03411339_4090,row__r1
unknown,Bird,cockateel,ostrich,right,left,cockateel__5,ost__5
unknown,Fish,clownfish,sturgeon,right,left,clown__fish10,sturgeon__10
unknown,Fish,flyingfish,sturgeon,left,right,flying__11,sturgeon__10
unknown,Boats,aircraftcarrier,rowboat,right,left,carriern02687172_311,row__r1
unknown,Bird,cockateel,swan,left,right,cockateel__5,swan__5
unknown,Fish,catfish,clownfish,right,left,catfish__12,clown__fish10
unknown,Cars,minivan,sportscar,right,left,mvan__n03770679_329,sports__n04285008_434
unknown,Planes,airliner,fighter,left,right,airliner__a7,fighter__n03335030_6845_obj1
unknown,Trains,monorail,tram,left,right,mono__m1,tram__n04335435_1240
unknown,Cars,racecar,sportscar,left,right,racing__n04037443_65,sports__n04285008_434
unknown,Planes,delta,fighter,right,left,delta__n03174079_5496,fighter__n03335030_6845_obj1
unknown,Cats,abyssinian,angora,right,left,abyss__n02124313_595,angora__n02123478_12328
unknown,Bird,hawk,owl,left,right,hawk__n01605630_13517,owl__n01625562_692
unknown,Cars,antique,sedan,right,left,antique__n03777568_361,sedan__n04166281_69
unknown,Planes,airliner,seaplane,left,right,airliner__a7,seaplane__n04160586_2413_obj1
unknown,Planes,delta,stealth,left,right,delta__n03174079_5496,stealth__n04308084_3800_obj1
unknown,Trains,inclinerailway,monorail,left,right,incline__i10,mono__m1
unknown,Bird,cockateel,hen,left,right,cockateel__5,hen__5
unknown,Cats,egyptian,siamese,left,right,egyptian__n02124075_10694,siamese__n02123597_4931
unknown,Fish,flyingfish,pufferfish,right,left,flying__11,puffer__8
unknown,Boats,aircraftcarrier,cruiseliner,right,left,carriern02687172_311,cruise__n03141327_1097
unknown,Cars,racecar,sedan,right,left,racing__n04037443_65,sedan__n04166281_69
unknown,Boats,aircraftcarrier,canoe,left,right,carriern02687172_311,canoe__n02951358_343
unknown,Fish,angelfish,needlefish,right,left,angel__n02605936_34,aneed__13
unknown,Boats,canoe,galleon,left,right,canoe__n02951358_343,galleon__n03411339_4090
unknown,Dogs,mastiff,welsh,left,right,mastiff__n02108254_10063_obj1,welsh__n02112826_165_obj1
unknown,Fish,clownfish,needlefish,right,left,clown__fish10,aneed__13
unknown,Planes,delta,seaplane,right,left,delta__n03174079_5496,seaplane__n04160586_2413_obj1
unknown,Fish,needlefish,pufferfish,left,right,aneed__13,puffer__8
unknown,Bird,hen,hummingbird,left,right,hen__5,humming__n01833805_8383
unknown,Planes,biplane,fighter,left,right,biplane__n02842573_5496_obj1,fighter__n03335030_6845_obj1
unknown,Dogs,malamute,welsh,left,right,malamute__n02110063_4432_obj1,welsh__n02112826_165_obj1
unknown,Dogs,komondor,malamute,right,left,komondor__n02105505_3634_obj1,malamute__n02110063_4432_obj1
unknown,Trains,commutertrain,trolley,left,right,commuter__n03078802_128,trolley__n04335435_3104
unknown,Cars,minivan,stationwagon,left,right,mvan__n03770679_329,wagon__n02814533_64
unknown,Cars,minivan,sedan,right,left,mvan__n03770679_329,sedan__n04166281_69
unknown,Bird,hawk,vulture,right,left,hawk__n01605630_13517,vulture__n01616318_1798
unknown,Fish,angelfish,catfish,left,right,angel__n02605936_34,catfish__12
unknown,Dogs,malamute,pug,left,right,malamute__n02110063_4432_obj1,pug__n02110958_13256_obj1
unknown,Trains,bullettrain,inclinerailway,right,left,bullet__n02917067_75,incline__i10
unknown,Dogs,komondor,schipperke,left,right,komondor__n02105505_3634_obj1,schipperke__n02104365_6395_obj1
unknown,Cars,antique,mini,left,right,antique__n03777568_361,mini__n03770085_20
unknown,Boats,battleship,cruiseliner,left,right,battle__b8,cruise__n03141327_1097
unknown,Cars,antique,sportscar,left,right,antique__n03777568_361,sports__n04285008_434
unknown,Cats,angora,sphynx,right,left,angora__n02123478_12328,spyhnx__hairless
unknown,Trains,tram,trolley,left,right,tram__n04335435_1240,trolley__n04335435_3104
unknown,Boats,canoe,rowboat,left,right,canoe__n02951358_343,row__r1
unknown,Fish,goldfish,sturgeon,right,left,gold__10,sturgeon__10
unknown,Trains,commutertrain,inclinerailway,right,left,commuter__n03078802_128,incline__i10
unknown,Planes,gyroplane,seaplane,right,left,gyro__n02759387_10099_obj1,seaplane__n04160586_2413_obj1
unknown,Dogs,chihuahua,welsh,left,right,chihuahua__n02085620_921_obj1,welsh__n02112826_165_obj1
unknown,Cars,antique,minivan,right,left,antique__n03777568_361,mvan__n03770679_329
unknown,Bird,owl,swan,left,right,owl__n01625562_692,swan__5
unknown,Dogs,mastiff,schipperke,right,left,mastiff__n02108254_10063_obj1,schipperke__n02104365_6395_obj1
unknown,Planes,delta,glider,right,left,delta__n03174079_5496,glider__n03439814_25312
unknown,Cats,manx,persian,right,left,manx__n02124484_1766,persian__n02123394_2709
unknown,Boats,rowboat,sailboat,right,left,row__r1,sail__s8
unknown,Bird,hen,vulture,right,left,hen__5,vulture__n01616318_1798
unknown,Boats,cruiseliner,rowboat,left,right,cruise__n03141327_1097,row__r1
unknown,Bird,hen,owl,left,right,hen__5,owl__n01625562_692
unknown,Fish,angelfish,goldfish,right,left,angel__n02605936_34,gold__10
unknown,Cats,egyptian,persian,right,left,egyptian__n02124075_10694,persian__n02123394_2709
unknown,Cats,angora,siamese,left,right,angora__n02123478_12328,siamese__n02123597_4931
unknown,Boats,battleship,sailboat,right,left,battle__b8,sail__s8
unknown,Bird,hawk,hummingbird,right,left,hawk__n01605630_13517,humming__n01833805_8383
unknown,Dogs,chihuahua,komondor,right,left,chihuahua__n02085620_921_obj1,komondor__n02105505_3634_obj1
unknown,Dogs,komondor,pug,right,left,komondor__n02105505_3634_obj1,pug__n02110958_13256_obj1
unknown,Trains,bullettrain,monorail,left,right,bullet__n02917067_75,mono__m1
unknown,Fish,clownfish,flyingfish,right,left,clown__fish10,flying__11
unknown,Planes,biplane,delta,left,right,biplane__n02842573_5496_obj1,delta__n03174079_5496
unknown,Cars,antique,racecar,left,right,antique__n03777568_361,racing__n04037443_65
unknown,Bird,hummingbird,vulture,right,left,humming__n01833805_8383,vulture__n01616318_1798
unknown,Boats,galleon,sailboat,left,right,galleon__n03411339_4090,sail__s8
unknown,Planes,glider,gyroplane,right,left,glider__n03439814_25312,gyro__n02759387_10099_obj1
unknown,Bird,owl,vulture,left,right,owl__n01625562_692,vulture__n01616318_1798
unknown,Bird,hawk,ostrich,left,right,hawk__n01605630_13517,ost__5
unknown,Bird,cockateel,hawk,right,left,cockateel__5,hawk__n01605630_13517
unknown,Cars,mini,sportscar,left,right,mini__n03770085_20,sports__n04285008_434
unknown,Dogs,chihuahua,mastiff,right,left,chihuahua__n02085620_921_obj1,mastiff__n02108254_10063_obj1
unknown,Boats,canoe,cruiseliner,left,right,canoe__n02951358_343,cruise__n03141327_1097
unknown,Boats,icebreaker,rowboat,right,left,icebreaker__i9,row__r1
unknown,Dogs,chihuahua,schipperke,right,left,chihuahua__n02085620_921_obj1,schipperke__n02104365_6395_obj1
unknown,Trains,freighttrain,monorail,left,right,freight__n03394480_1048,mono__m1
unknown,Trains,subway,trolley,right,left,subway__n04349306_931,trolley__n04335435_3104
unknown,Cars,limousine,mini,right,left,limo__n03670208_65,mini__n03770085_20
unknown,Dogs,komondor,welsh,left,right,komondor__n02105505_3634_obj1,welsh__n02112826_165_obj1
unknown,Cars,limousine,minivan,right,left,limo__n03670208_65,mvan__n03770679_329
unknown,Cats,abyssinian,egyptian,left,right,abyss__n02124313_595,egyptian__n02124075_10694
unknown,Boats,battleship,icebreaker,right,left,battle__b8,icebreaker__i9
unknown,Planes,fighter,gyroplane,right,left,fighter__n03335030_6845_obj1,gyro__n02759387_10099_obj1
unknown,Cats,angora,tortishell,right,left,angora__n02123478_12328,tort__n02123242_1192
unknown,Cars,limousine,racecar,left,right,limo__n03670208_65,racing__n04037443_65
unknown,Cars,mini,stationwagon,right,left,mini__n03770085_20,wagon__n02814533_64
unknown,Dogs,chihuahua,malamute,left,right,chihuahua__n02085620_921_obj1,malamute__n02110063_4432_obj1
unknown,Cats,angora,egyptian,left,right,angora__n02123478_12328,egyptian__n02124075_10694
unknown,Fish,clownfish,pufferfish,left,right,clown__fish10,puffer__8
unknown,Trains,freighttrain,subway,right,left,freight__n03394480_1048,subway__n04349306_931
unknown,Planes,biplane,seaplane,right,left,biplane__n02842573_5496_obj1,seaplane__n04160586_2413_obj1
unknown,Trains,freighttrain,trolley,right,left,freight__n03394480_1048,trolley__n04335435_3104
unknown,Planes,biplane,gyroplane,left,right,biplane__n02842573_5496_obj1,gyro__n02759387_10099_obj1
unknown,Trains,freighttrain,inclinerailway,right,left,freight__n03394480_1048,incline__i10
unknown,Fish,angelfish,pufferfish,left,right,angel__n02605936_34,puffer__8
unknown,Planes,fighter,stealth,left,right,fighter__n03335030_6845_obj1,stealth__n04308084_3800_obj1
unknown,Boats,aircraftcarrier,icebreaker,left,right,carriern02687172_311,icebreaker__i9
unknown,Cars,limousine,sedan,right,left,limo__n03670208_65,sedan__n04166281_69
unknown,Cats,siamese,sphynx,right,left,siamese__n02123597_4931,spyhnx__hairless
unknown,Planes,biplane,stealth,left,right,biplane__n02842573_5496_obj1,stealth__n04308084_3800_obj1
unknown,Cars,mini,racecar,right,left,mini__n03770085_20,racing__n04037443_65
unknown,Cats,abyssinian,manx,left,right,abyss__n02124313_595,manx__n02124484_1766
unknown,Cars,antique,stationwagon,left,right,antique__n03777568_361,wagon__n02814533_64
unknown,Fish,goldfish,needlefish,right,left,gold__10,aneed__13
unknown,Cats,abyssinian,siamese,right,left,abyss__n02124313_595,siamese__n02123597_4931
unknown,Cars,sedan,sportscar,left,right,sedan__n04166281_69,sports__n04285008_434
unknown,Cats,egyptian,sphynx,left,right,egyptian__n02124075_10694,spyhnx__hairless
unknown,Cats,angora,persian,right,left,angora__n02123478_12328,persian__n02123394_2709
unknown,Trains,inclinerailway,tram,right,left,incline__i10,tram__n04335435_1240
unknown,Fish,pufferfish,sturgeon,right,left,puffer__8,sturgeon__10
unknown,Planes,glider,stealth,left,right,glider__n03439814_25312,stealth__n04308084_3800_obj1
unknown,Trains,bullettrain,tram,right,left,bullet__n02917067_75,tram__n04335435_1240
unknown,Bird,hawk,swan,right,left,hawk__n01605630_13517,swan__5
unknown,Dogs,malamute,mastiff,right,left,malamute__n02110063_4432_obj1,mastiff__n02108254_10063_obj1
unknown,Planes,airliner,glider,right,left,airliner__a7,glider__n03439814_25312
