subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testDemog7,Planes,delta,seaplane,right,left,delta__n03174079_9367,seaplane__n04160586_21131_obj1
testDemog7,Dogs,komondor,schnauzer,left,right,komondor__n02105505_938_obj1,schnauzer__n02096756_11468_obj1
testDemog7,Trains,commutertrain,monorail,right,left,commuter__n03078802_105,mono__las-vegas-monorail5
testDemog7,Bird,cockateel,hen,left,right,cockateel__n01819734_16507,hen__n01514859_5996
testDemog7,Bird,cockateel,swan,right,left,cockateel__n01819734_16507,swan__n01858441_4756
testDemog7,Boats,aircraftcarrier,galleon,right,left,carriern02687172_1204,galleon__n03411339_6119
testDemog7,Boats,aircraftcarrier,battleship,left,right,carriern02687172_1204,battle__n02812201_1695
testDemog7,Planes,gyroplane,stealth,left,right,gyro__n02759387_17402_obj1,stealth__n04308084_2728_obj1
testDemog7,Fish,angelfish,clownfish,right,left,angel__n02605936_250,clown__fish6
testDemog7,Cats,egyptian,tortishell,right,left,egyptian__2,tort__1
testDemog7,Boats,battleship,sailboat,left,right,battle__n02812201_1695,sail__s11
testDemog7,Planes,airliner,delta,right,left,airliner__n02690373_7409_obj1,delta__n03174079_9367
testDemog7,Cats,siamese,sphynx,left,right,siamese__1,spyhnx___kitten_BabyRah23
testDemog7,Cars,mini,sportscar,right,left,mini__n03770085_357,sports__n04285008_792
testDemog7,Planes,glider,stealth,right,left,glider__n03439814_13163,stealth__n04308084_2728_obj1
testDemog7,Cats,manx,persian,left,right,manx__1,persian__1
testDemog7,Fish,flyingfish,pufferfish,right,left,flying__8,puffer__5
testDemog7,Boats,cruiseliner,sailboat,right,left,cruise__n10,sail__s11
testDemog7,Cars,antique,sportscar,left,right,antique__n03777568_92,sports__n04285008_792
testDemog7,Trains,freighttrain,inclinerailway,left,right,freight__n03394480_943,incline__Chattanooga-incline__-Railway-630x420
testDemog7,Dogs,komondor,welsh,left,right,komondor__n02105505_938_obj1,welsh__n02112826_970_obj1
testDemog7,Fish,angelfish,goldfish,left,right,angel__n02605936_250,gold__6
testDemog7,Fish,angelfish,pufferfish,left,right,angel__n02605936_250,puffer__5
testDemog7,Fish,flyingfish,goldfish,right,left,flying__8,gold__6
testDemog7,Dogs,malamute,mastiff,right,left,malamute__n02110063_5727_obj1,mastiff__n02108254_10357_obj1
testDemog7,Cars,antique,minivan,left,right,antique__n03777568_92,mvan__n03770679_227
testDemog7,Boats,rowboat,sailboat,left,right,row__r5,sail__s11
testDemog7,Bird,hummingbird,ostrich,right,left,humming__n01833805_4132,ost__n01518878_2520
testDemog7,Trains,bullettrain,monorail,right,left,bullet__n02917067_71,mono__las-vegas-monorail5
testDemog7,Dogs,komondor,malamute,right,left,komondor__n02105505_938_obj1,malamute__n02110063_5727_obj1
testDemog7,Fish,clownfish,needlefish,right,left,clown__fish6,aneed__10
testDemog7,Cats,abyssinian,egyptian,right,left,abyss__1,egyptian__2
testDemog7,Boats,battleship,canoe,left,right,battle__n02812201_1695,canoe__n02951358_537
testDemog7,Fish,clownfish,flyingfish,left,right,clown__fish6,flying__8
testDemog7,Dogs,mastiff,schipperke,left,right,mastiff__n02108254_10357_obj1,schipperke__n02104365_4190_obj1
testDemog7,Fish,clownfish,pufferfish,right,left,clown__fish6,puffer__5
testDemog7,Dogs,chihuahua,komondor,left,right,chihuahua__n02085620_574_obj1,komondor__n02105505_938_obj1
testDemog7,Cars,sedan,stationwagon,right,left,sedan__n04166281_219,wagon__n02814533_1215
testDemog7,Cats,egyptian,siamese,right,left,egyptian__2,siamese__1
testDemog7,Dogs,komondor,schipperke,right,left,komondor__n02105505_938_obj1,schipperke__n02104365_4190_obj1
testDemog7,Planes,biplane,glider,left,right,biplane__n02842573_784_obj1,glider__n03439814_13163
testDemog7,Dogs,chihuahua,pug,left,right,chihuahua__n02085620_574_obj1,pug__n02110958_15352_obj1
testDemog7,Fish,pufferfish,sturgeon,right,left,puffer__5,sturgeon__7
testDemog7,Fish,clownfish,sturgeon,left,right,clown__fish6,sturgeon__7
testDemog7,Dogs,pug,schnauzer,left,right,pug__n02110958_15352_obj1,schnauzer__n02096756_11468_obj1
testDemog7,Planes,fighter,gyroplane,right,left,fighter__n03335030_3970_obj1,gyro__n02759387_17402_obj1
testDemog7,Trains,bullettrain,commutertrain,right,left,bullet__n02917067_71,commuter__n03078802_105
testDemog7,Planes,biplane,delta,right,left,biplane__n02842573_784_obj1,delta__n03174079_9367
testDemog7,Fish,angelfish,needlefish,right,left,angel__n02605936_250,aneed__10
testDemog7,Cats,angora,sphynx,left,right,angora__1,spyhnx___kitten_BabyRah23
testDemog7,Fish,needlefish,sturgeon,left,right,aneed__10,sturgeon__7
testDemog7,Cats,egyptian,persian,left,right,egyptian__2,persian__1
testDemog7,Planes,gyroplane,seaplane,left,right,gyro__n02759387_17402_obj1,seaplane__n04160586_21131_obj1
testDemog7,Boats,canoe,cruiseliner,right,left,canoe__n02951358_537,cruise__n10
testDemog7,Fish,catfish,clownfish,right,left,catfish__9,clown__fish6
testDemog7,Cats,abyssinian,sphynx,left,right,abyss__1,spyhnx___kitten_BabyRah23
testDemog7,Bird,ostrich,owl,left,right,ost__n01518878_2520,owl__n01625562_3320
testDemog7,Boats,battleship,icebreaker,left,right,battle__n02812201_1695,icebreaker__n03556992_1963
testDemog7,Boats,aircraftcarrier,icebreaker,right,left,carriern02687172_1204,icebreaker__n03556992_1963
testDemog7,Fish,catfish,pufferfish,left,right,catfish__9,puffer__5
testDemog7,Fish,goldfish,needlefish,left,right,gold__6,aneed__10
testDemog7,Cars,minivan,racecar,left,right,mvan__n03770679_227,racing__n04037443_1676
testDemog7,Boats,galleon,icebreaker,left,right,galleon__n03411339_6119,icebreaker__n03556992_1963
testDemog7,Planes,airliner,stealth,left,right,airliner__n02690373_7409_obj1,stealth__n04308084_2728_obj1
testDemog7,Bird,hawk,hen,left,right,hawk__n01605630_2078,hen__n01514859_5996
testDemog7,Bird,cockateel,hawk,right,left,cockateel__n01819734_16507,hawk__n01605630_2078
testDemog7,Boats,canoe,galleon,left,right,canoe__n02951358_537,galleon__n03411339_6119
testDemog7,Fish,goldfish,pufferfish,right,left,gold__6,puffer__5
testDemog7,Planes,airliner,gyroplane,left,right,airliner__n02690373_7409_obj1,gyro__n02759387_17402_obj1
testDemog7,Bird,hummingbird,swan,left,right,humming__n01833805_4132,swan__n01858441_4756
testDemog7,Trains,tram,trolley,right,left,tram__n04335435_1207,trolley__n04335435_3062
testDemog7,Planes,biplane,seaplane,right,left,biplane__n02842573_784_obj1,seaplane__n04160586_21131_obj1
testDemog7,Cars,mini,stationwagon,left,right,mini__n03770085_357,wagon__n02814533_1215
testDemog7,Cars,antique,stationwagon,right,left,antique__n03777568_92,wagon__n02814533_1215
testDemog7,Cats,angora,manx,left,right,angora__1,manx__1
testDemog7,Trains,commutertrain,inclinerailway,left,right,commuter__n03078802_105,incline__Chattanooga-incline__-Railway-630x420
testDemog7,Bird,hawk,swan,right,left,hawk__n01605630_2078,swan__n01858441_4756
testDemog7,Trains,commutertrain,trolley,right,left,commuter__n03078802_105,trolley__n04335435_3062
testDemog7,Cars,limousine,stationwagon,left,right,limo__n03670208_290,wagon__n02814533_1215
testDemog7,Bird,hawk,ostrich,right,left,hawk__n01605630_2078,ost__n01518878_2520
testDemog7,Planes,glider,seaplane,left,right,glider__n03439814_13163,seaplane__n04160586_21131_obj1
testDemog7,Bird,hawk,vulture,right,left,hawk__n01605630_2078,vulture__n01616318_7196
testDemog7,Planes,fighter,stealth,right,left,fighter__n03335030_3970_obj1,stealth__n04308084_2728_obj1
testDemog7,Bird,owl,vulture,right,left,owl__n01625562_3320,vulture__n01616318_7196
testDemog7,Planes,glider,gyroplane,right,left,glider__n03439814_13163,gyro__n02759387_17402_obj1
testDemog7,Cats,manx,tortishell,left,right,manx__1,tort__1
testDemog7,Trains,inclinerailway,monorail,right,left,incline__Chattanooga-incline__-Railway-630x420,mono__las-vegas-monorail5
testDemog7,Fish,flyingfish,needlefish,left,right,flying__8,aneed__10
testDemog7,Cats,abyssinian,siamese,right,left,abyss__1,siamese__1
testDemog7,Trains,bullettrain,freighttrain,left,right,bullet__n02917067_71,freight__n03394480_943
testDemog7,Trains,subway,trolley,left,right,subway__n04349306_923,trolley__n04335435_3062
testDemog7,Cars,antique,mini,right,left,antique__n03777568_92,mini__n03770085_357
testDemog7,Fish,clownfish,goldfish,left,right,clown__fish6,gold__6
testDemog7,Bird,cockateel,ostrich,left,right,cockateel__n01819734_16507,ost__n01518878_2520
testDemog7,Bird,cockateel,owl,left,right,cockateel__n01819734_16507,owl__n01625562_3320
testDemog7,Cars,limousine,sportscar,left,right,limo__n03670208_290,sports__n04285008_792
testDemog7,Planes,fighter,glider,left,right,fighter__n03335030_3970_obj1,glider__n03439814_13163
testDemog7,Cars,sedan,sportscar,left,right,sedan__n04166281_219,sports__n04285008_792
testDemog7,Trains,subway,tram,right,left,subway__n04349306_923,tram__n04335435_1207
testDemog7,Cars,minivan,stationwagon,right,left,mvan__n03770679_227,wagon__n02814533_1215
testDemog7,Trains,inclinerailway,trolley,left,right,incline__Chattanooga-incline__-Railway-630x420,trolley__n04335435_3062
testDemog7,Bird,swan,vulture,left,right,swan__n01858441_4756,vulture__n01616318_7196
testDemog7,Planes,airliner,fighter,right,left,airliner__n02690373_7409_obj1,fighter__n03335030_3970_obj1
testDemog7,Cars,mini,sedan,right,left,mini__n03770085_357,sedan__n04166281_219
testDemog7,Dogs,mastiff,pug,right,left,mastiff__n02108254_10357_obj1,pug__n02110958_15352_obj1
testDemog7,Trains,bullettrain,inclinerailway,left,right,bullet__n02917067_71,incline__Chattanooga-incline__-Railway-630x420
testDemog7,Trains,freighttrain,tram,left,right,freight__n03394480_943,tram__n04335435_1207
testDemog7,Planes,seaplane,stealth,right,left,seaplane__n04160586_21131_obj1,stealth__n04308084_2728_obj1
testDemog7,Cats,abyssinian,tortishell,left,right,abyss__1,tort__1
testDemog7,Bird,hawk,hummingbird,left,right,hawk__n01605630_2078,humming__n01833805_4132
testDemog7,Cars,limousine,sedan,right,left,limo__n03670208_290,sedan__n04166281_219
testDemog7,Cars,antique,sedan,right,left,antique__n03777568_92,sedan__n04166281_219
testDemog7,Fish,catfish,sturgeon,right,left,catfish__9,sturgeon__7
testDemog7,Cats,egyptian,manx,left,right,egyptian__2,manx__1
testDemog7,Bird,hen,swan,left,right,hen__n01514859_5996,swan__n01858441_4756
testDemog7,Cars,racecar,stationwagon,right,left,racing__n04037443_1676,wagon__n02814533_1215
testDemog7,Cats,sphynx,tortishell,right,left,spyhnx___kitten_BabyRah23,tort__1
testDemog7,Fish,angelfish,catfish,left,right,angel__n02605936_250,catfish__9
testDemog7,Cats,angora,tortishell,right,left,angora__1,tort__1
testDemog7,Trains,freighttrain,monorail,left,right,freight__n03394480_943,mono__las-vegas-monorail5
testDemog7,Cars,limousine,racecar,right,left,limo__n03670208_290,racing__n04037443_1676
testDemog7,Trains,monorail,trolley,left,right,mono__las-vegas-monorail5,trolley__n04335435_3062
testDemog7,Boats,cruiseliner,rowboat,left,right,cruise__n10,row__r5
testDemog7,Boats,aircraftcarrier,canoe,right,left,carriern02687172_1204,canoe__n02951358_537
testDemog7,Bird,hummingbird,vulture,right,left,humming__n01833805_4132,vulture__n01616318_7196
testDemog7,Cars,minivan,sedan,right,left,mvan__n03770679_227,sedan__n04166281_219
testDemog7,Planes,biplane,stealth,left,right,biplane__n02842573_784_obj1,stealth__n04308084_2728_obj1
testDemog7,Cars,antique,limousine,left,right,antique__n03777568_92,limo__n03670208_290
testDemog7,Cars,mini,racecar,left,right,mini__n03770085_357,racing__n04037443_1676
testDemog7,Fish,angelfish,flyingfish,right,left,angel__n02605936_250,flying__8
testDemog7,Trains,commutertrain,tram,left,right,commuter__n03078802_105,tram__n04335435_1207
testDemog7,Dogs,pug,schipperke,right,left,pug__n02110958_15352_obj1,schipperke__n02104365_4190_obj1
testDemog7,Cats,siamese,tortishell,left,right,siamese__1,tort__1
testDemog7,Trains,bullettrain,subway,left,right,bullet__n02917067_71,subway__n04349306_923
testDemog7,Planes,delta,glider,left,right,delta__n03174079_9367,glider__n03439814_13163
testDemog7,Cats,abyssinian,persian,right,left,abyss__1,persian__1
testDemog7,Boats,cruiseliner,icebreaker,right,left,cruise__n10,icebreaker__n03556992_1963
testDemog7,Boats,canoe,icebreaker,right,left,canoe__n02951358_537,icebreaker__n03556992_1963
testDemog7,Boats,aircraftcarrier,cruiseliner,left,right,carriern02687172_1204,cruise__n10
testDemog7,Bird,hen,ostrich,right,left,hen__n01514859_5996,ost__n01518878_2520
testDemog7,Dogs,chihuahua,mastiff,right,left,chihuahua__n02085620_574_obj1,mastiff__n02108254_10357_obj1
testDemog7,Boats,galleon,rowboat,right,left,galleon__n03411339_6119,row__r5
testDemog7,Cats,abyssinian,angora,left,right,abyss__1,angora__1
testDemog7,Bird,owl,swan,left,right,owl__n01625562_3320,swan__n01858441_4756
testDemog7,Fish,angelfish,sturgeon,left,right,angel__n02605936_250,sturgeon__7
testDemog7,Dogs,komondor,pug,left,right,komondor__n02105505_938_obj1,pug__n02110958_15352_obj1
testDemog7,Cars,minivan,sportscar,left,right,mvan__n03770679_227,sports__n04285008_792
testDemog7,Cats,persian,siamese,left,right,persian__1,siamese__1
testDemog7,Dogs,schipperke,schnauzer,right,left,schipperke__n02104365_4190_obj1,schnauzer__n02096756_11468_obj1
testDemog7,Cars,limousine,mini,left,right,limo__n03670208_290,mini__n03770085_357
testDemog7,Planes,airliner,seaplane,right,left,airliner__n02690373_7409_obj1,seaplane__n04160586_21131_obj1
testDemog7,Cats,angora,egyptian,right,left,angora__1,egyptian__2
testDemog7,Dogs,chihuahua,schnauzer,left,right,chihuahua__n02085620_574_obj1,schnauzer__n02096756_11468_obj1
testDemog7,Dogs,mastiff,schnauzer,left,right,mastiff__n02108254_10357_obj1,schnauzer__n02096756_11468_obj1
testDemog7,Cats,manx,sphynx,right,left,manx__1,spyhnx___kitten_BabyRah23
testDemog7,Trains,freighttrain,subway,right,left,freight__n03394480_943,subway__n04349306_923
testDemog7,Bird,cockateel,hummingbird,right,left,cockateel__n01819734_16507,humming__n01833805_4132
testDemog7,Bird,hummingbird,owl,left,right,humming__n01833805_4132,owl__n01625562_3320
testDemog7,Planes,delta,gyroplane,right,left,delta__n03174079_9367,gyro__n02759387_17402_obj1
testDemog7,Cars,mini,minivan,right,left,mini__n03770085_357,mvan__n03770679_227
testDemog7,Bird,ostrich,vulture,right,left,ost__n01518878_2520,vulture__n01616318_7196
testDemog7,Planes,biplane,gyroplane,left,right,biplane__n02842573_784_obj1,gyro__n02759387_17402_obj1
testDemog7,Boats,battleship,galleon,right,left,battle__n02812201_1695,galleon__n03411339_6119
testDemog7,Fish,goldfish,sturgeon,right,left,gold__6,sturgeon__7
testDemog7,Trains,inclinerailway,subway,left,right,incline__Chattanooga-incline__-Railway-630x420,subway__n04349306_923
testDemog7,Dogs,schipperke,welsh,right,left,schipperke__n02104365_4190_obj1,welsh__n02112826_970_obj1
testDemog7,Trains,commutertrain,subway,right,left,commuter__n03078802_105,subway__n04349306_923
testDemog7,Trains,monorail,tram,right,left,mono__las-vegas-monorail5,tram__n04335435_1207
testDemog7,Cats,abyssinian,manx,left,right,abyss__1,manx__1
testDemog7,Fish,catfish,flyingfish,right,left,catfish__9,flying__8
testDemog7,Cars,limousine,minivan,left,right,limo__n03670208_290,mvan__n03770679_227
testDemog7,Trains,freighttrain,trolley,right,left,freight__n03394480_943,trolley__n04335435_3062
testDemog7,Dogs,malamute,schnauzer,left,right,malamute__n02110063_5727_obj1,schnauzer__n02096756_11468_obj1
testDemog7,Boats,canoe,rowboat,left,right,canoe__n02951358_537,row__r5
testDemog7,Dogs,chihuahua,schipperke,right,left,chihuahua__n02085620_574_obj1,schipperke__n02104365_4190_obj1
